Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow,Profitability_Label,Marketing_Efficiency_Ratio,Marketing_Efficiency_Label,Dominant_Sales_Channel
16-02-2025,76746.11,54722.29,28283.22,27605.62,187357.24,129,1452.38,56420.42,130936.83,75621.18,55315.65,35169.48,21244.26,2182.22,23426.48,-3280.31,11513.16,-14793.47,0,-14793.47,Low Profit,5.589266078,Low Efficiency,Amazon_Sales
17-02-2025,35799.78,31940.21,20164.42,21772.34,109676.74,75,1462.36,33027.85,76648.89,44267.76,32381.13,18008.99,11689.8,1721.1,13410.89,961.25,11513.16,-10551.91,0,-10551.91,High Profit,5.715421572,High Efficiency,Amazon_Sales
18-02-2025,47365.59,32515.86,17159.68,18852.93,115894.06,79,1467.01,34900.12,80993.94,46777.19,34216.74,21391.33,12904.83,1490.32,14395.15,-1569.73,11513.16,-13082.89,0,-13082.89,Low Profit,5.626474194,Medium Efficiency,Amazon_Sales
19-02-2025,47883.58,30986.51,24955.75,24743.46,128569.3,88,1461.01,38717.12,89852.18,51893.18,37959,21154.03,13807.08,1955.96,15763.04,1041.93,11513.16,-10471.23,0,-10471.23,High Profit,5.70018093,High Efficiency,Amazon_Sales
20-02-2025,36095.56,25395.51,19268.88,21196.51,101956.47,70,1456.52,30702.98,71253.48,41151.7,30101.79,16455.63,10739.71,1675.58,12415.28,1230.87,11513.16,-10282.29,0,-10282.29,High Profit,5.739176241,High Efficiency,Amazon_Sales
21-02-2025,55288.39,35977.05,18068.39,22827.5,132161.33,91,1452.32,39798.82,92362.51,53342.99,39019.52,24475.01,14539.55,1804.51,16344.06,-1799.55,11513.16,-13312.71,0,-13312.71,Low Profit,5.651136254,Medium Efficiency,Amazon_Sales
22-02-2025,76731.1,54123.71,43865.5,32161.68,206881.98,142,1456.92,62300.06,144581.92,83501.76,61080.16,35015.63,23234.84,2542.37,25777.21,287.31,11513.16,-11225.84,0,-11225.84,Medium Profit,5.60890492,Medium Efficiency,Amazon_Sales
23-02-2025,91853.44,37860.46,32607.73,32067.62,194389.25,134,1450.67,58538.02,135851.23,78459.44,57391.79,35184.08,21586.03,2534.94,24120.96,-1913.25,11513.16,-13426.41,0,-13426.41,Low Profit,5.632082222,Medium Efficiency,Amazon_Sales
24-02-2025,37052.99,28688.78,18396.26,22271.14,106409.18,73,1457.66,32043.86,74365.31,42948.9,31416.41,17547.03,11188.93,1760.53,12949.46,919.92,11513.16,-10593.24,0,-10593.24,High Profit,5.742734446,High Efficiency,Amazon_Sales
25-02-2025,44684.03,25468.36,27854.5,15273.57,113280.46,78,1452.31,34113.07,79167.39,45722.29,33445.1,18878.62,13033.26,1207.37,14240.63,325.85,11513.16,-11187.3,0,-11187.3,Medium Profit,5.559261774,Low Efficiency,Amazon_Sales
26-02-2025,42264.31,23184.74,23515.55,24426.03,113390.64,78,1453.73,34146.25,79244.39,45766.76,33477.63,17630.19,11830.79,1930.87,13761.66,2085.78,11513.16,-9427.38,0,-9427.38,High Profit,5.758345287,High Efficiency,Amazon_Sales
27-02-2025,56218.96,28798.79,27395.33,17446.38,129859.46,89,1459.1,39105.64,90753.82,52413.91,38339.91,22941.01,14949.03,1379.13,16328.17,-929.26,11513.16,-12442.42,0,-12442.42,Medium Profit,5.558113371,Low Efficiency,Amazon_Sales
28-02-2025,36831.4,25055.92,28122.15,19529.79,109539.26,75,1460.52,32986.45,76552.81,44212.27,32340.54,16576.77,11969.73,1543.83,13513.56,2250.21,11513.16,-9262.95,0,-9262.95,High Profit,5.664888453,Medium Efficiency,Amazon_Sales
01-03-2025,68815.99,57813.92,36376.53,39217.02,202223.46,139,1454.85,60897.2,141326.26,81621.49,59704.77,33721.96,21677.09,3100.1,24777.19,1205.62,11513.16,-10307.53,0,-10307.53,High Profit,5.703885711,High Efficiency,Amazon_Sales
02-03-2025,91921.81,57721.35,45198.46,32419.37,227261,156,1456.8,68436.96,158824.04,91727.15,67096.89,40168.45,25910.64,2562.74,28473.38,-1544.93,11513.16,-13058.09,0,-13058.09,Low Profit,5.577983366,Low Efficiency,Amazon_Sales
03-03-2025,57125.33,38004.41,27082.3,24463.15,146675.19,101,1452.23,44169.5,102505.69,59201.08,43304.61,25496.2,16252.13,1933.81,18185.94,-377.52,11513.16,-11890.68,0,-11890.68,Medium Profit,5.636535147,Medium Efficiency,Amazon_Sales
04-03-2025,51406.87,29586.55,18636.52,18439.57,118069.51,81,1457.65,35555.24,82514.28,47655.25,34859.03,21790.56,13249.09,1457.64,14706.74,-1638.27,11513.16,-13151.43,0,-13151.43,Low Profit,5.610643827,Medium Efficiency,Amazon_Sales
05-03-2025,58133.76,37816.32,26162.6,24754.77,146867.45,101,1454.13,44227.39,102640.06,59278.68,43361.38,25731.53,16238.92,1956.86,18195.78,-565.93,11513.16,-12079.09,350000,-362079.09,Medium Profit,5.640871675,Medium Efficiency,Amazon_Sales
06-03-2025,41481.87,26344.25,26317.22,19451.43,113594.78,78,1456.34,34207.72,79387.06,45849.16,33537.9,18200.99,12519.47,1537.63,14057.1,1279.81,11513.16,-10233.34,0,-10233.34,High Profit,5.647470673,Medium Efficiency,Amazon_Sales
07-03-2025,51057.9,29956.2,19769.05,16180.26,116963.42,80,1462.04,35222.15,81741.27,47208.81,34532.46,21785.26,13402.45,1279.05,14681.5,-1934.3,11513.16,-13447.46,0,-13447.46,Low Profit,5.567637503,Low Efficiency,Amazon_Sales
08-03-2025,73823.3,46964.94,38974.69,40238,200000.93,138,1449.28,60227.91,139773.02,80724.43,59048.59,32411.76,21245.76,3180.8,24426.57,2210.26,11513.16,-9302.9,0,-9302.9,High Profit,5.72217139,High Efficiency,Amazon_Sales
09-03-2025,94220.64,49984.41,32200.72,38154.99,214560.75,148,1449.73,64612.43,149948.32,86601.07,63347.25,38877.88,23458.98,3016.14,26475.12,-2005.75,11513.16,-13518.91,0,-13518.91,Low Profit,5.663744678,Medium Efficiency,Amazon_Sales
10-03-2025,56690.42,31739.34,26844.33,15408.6,130682.7,90,1452.03,39353.55,91329.15,52746.19,38582.97,23808.15,15329.5,1218.05,16547.55,-1772.74,11513.16,-13285.89,0,-13285.89,Low Profit,5.519194684,Low Efficiency,Amazon_Sales
11-03-2025,36745.54,33766.16,21353.98,24631.09,116496.77,80,1456.21,35081.62,81415.15,47020.46,34394.69,18730.29,12216.58,1947.08,14163.66,1500.74,11513.16,-10012.42,0,-10012.42,High Profit,5.74817173,High Efficiency,Amazon_Sales
12-03-2025,57306.89,24298.66,17036.17,24229.49,122871.21,84,1462.75,37001.21,85870,49593.31,36276.69,22120.59,13117.68,1915.34,15033.01,-876.92,11513.16,-12390.08,0,-12390.08,Medium Profit,5.712096247,High Efficiency,Amazon_Sales
13-03-2025,38178.71,37014.19,19194.43,24673.44,119060.77,82,1451.96,35853.74,83207.03,48055.34,35151.69,19943.59,12551.91,1950.43,14502.34,705.76,11513.16,-10807.4,0,-10807.4,Medium Profit,5.73748995,High Efficiency,Amazon_Sales
14-03-2025,39317.59,32211.4,25674.66,21240.14,118443.79,81,1462.27,35667.94,82775.84,47806.31,34969.53,19061.77,12926.44,1679.03,14605.47,1302.29,11513.16,-10210.87,0,-10210.87,High Profit,5.667454728,Medium Efficiency,Amazon_Sales
15-03-2025,186493.7,109822.25,59815.28,79904,436035.23,300,1453.45,131306.85,304728.38,175992.66,128735.72,79673.8,47359.42,6316.39,53675.81,-4613.88,11513.16,-16127.04,0,-16127.04,Low Profit,5.677201331,Medium Efficiency,Amazon_Sales
16-03-2025,78478.88,45000.3,41119.85,39058.28,203657.31,140,1454.7,61328.99,142328.32,82200.22,60128.1,33224.16,21888.88,3087.55,24976.43,1927.52,11513.16,-9585.64,0,-9585.64,High Profit,5.698505351,High Efficiency,Amazon_Sales
17-03-2025,40068.11,31497.61,19621.49,17909.53,109096.74,75,1454.62,32853.19,76243.55,44033.66,32209.89,19093.47,12126.35,1415.74,13542.1,-425.68,11513.16,-11938.84,0,-11938.84,Medium Profit,5.630112759,Medium Efficiency,Amazon_Sales
18-03-2025,42854.88,24620.57,18217.4,24818.74,110511.59,76,1454.1,33279.26,77232.34,44604.72,32627.62,18154.51,11395.7,1961.92,13357.61,1115.49,11513.16,-10397.66,0,-10397.66,High Profit,5.781898109,High Efficiency,Amazon_Sales
19-03-2025,52240.41,24136.34,19434.48,15804.28,111615.51,77,1449.55,33611.69,78003.82,45050.28,32953.54,20661.4,12741.27,1249.32,13990.59,-1698.46,11513.16,-13211.61,0,-13211.61,Low Profit,5.575448927,Low Efficiency,Amazon_Sales
20-03-2025,54504.16,32730.01,20455.12,15373.07,123062.36,84,1465.03,37058.77,86003.59,49670.46,36333.12,23443.67,14320.85,1215.24,15536.09,-2646.63,11513.16,-14159.79,0,-14159.79,Low Profit,5.535729389,Low Efficiency,Amazon_Sales
21-03-2025,53410.57,32892.22,21020,22663.68,129986.47,89,1460.52,39143.89,90842.58,52465.17,38377.41,23178.01,14272.11,1791.56,16063.67,-864.28,11513.16,-12377.43,0,-12377.43,Medium Profit,5.655157259,Medium Efficiency,Amazon_Sales
22-03-2025,85558.3,61192.25,35535.81,40101.84,222388.2,153,1453.52,66969.57,155418.62,89760.38,65658.24,39254.39,24241,3170.04,27411.04,-1007.18,11513.16,-12520.34,0,-12520.34,Medium Profit,5.669927883,Medium Efficiency,Amazon_Sales
23-03-2025,83090.26,37330.78,39707.62,37032.35,197161,136,1449.71,59372.7,137788.3,79578.18,58210.12,32597.97,21294.4,2927.4,24221.8,1390.36,11513.16,-10122.8,0,-10122.8,High Profit,5.688606957,High Efficiency,Amazon_Sales
24-03-2025,36186.97,34642.12,26599.11,20739.04,118167.24,81,1458.85,35584.66,82582.57,47694.69,34887.88,18792.88,12956.3,1639.42,14595.72,1499.28,11513.16,-10013.88,0,-10013.88,High Profit,5.657999057,Medium Efficiency,Amazon_Sales
25-03-2025,43611.34,31479.71,26593.46,22695.25,124379.77,85,1463.29,37455.49,86924.27,50202.2,36722.08,20081.1,13522.32,1794.05,15316.37,1324.6,11513.16,-10188.56,0,-10188.56,High Profit,5.675252687,Medium Efficiency,Amazon_Sales
26-03-2025,40193.78,35869.32,26497.87,18688.82,121249.79,83,1460.84,36512.94,84736.85,48938.87,35797.98,20221.59,13638.87,1477.35,15116.22,460.17,11513.16,-11052.99,0,-11052.99,Medium Profit,5.605690444,Medium Efficiency,Amazon_Sales
27-03-2025,50668.25,28866.65,20497.94,19337.27,119370.11,82,1455.73,35946.89,83423.21,48180.2,35243.02,21403.77,13302.67,1528.61,14831.28,-992.03,11513.16,-12505.19,0,-12505.19,Medium Profit,5.624815255,Medium Efficiency,Amazon_Sales
28-03-2025,46871.27,30206.14,18631.23,16109.87,111818.5,77,1452.19,33672.82,78145.68,45132.21,33013.47,20675.49,12727.63,1273.48,14001.11,-1663.13,11513.16,-13176.28,0,-13176.28,Low Profit,5.581391761,Low Efficiency,Amazon_Sales
29-03-2025,88024.57,46030.4,30644.45,32999.69,197699.12,136,1453.67,59534.75,138164.37,79795.37,58369,36154.48,21902.23,2608.62,24510.85,-2296.33,11513.16,-13809.49,0,-13809.49,Low Profit,5.636865715,Medium Efficiency,Amazon_Sales
30-03-2025,76491.64,38679.51,45265.09,34193.25,194629.5,134,1452.46,58610.37,136019.13,78556.41,57462.72,31087.54,21335.3,2702.97,24038.27,2336.91,11513.16,-9176.25,0,-9176.25,High Profit,5.658440894,Medium Efficiency,Amazon_Sales
31-03-2025,57867.3,30634.11,20844.17,20611.69,129957.27,89,1460.19,39135.09,90822.18,52453.39,38368.79,23861.37,14541.11,1629.35,16170.46,-1663.04,11513.16,-13176.2,0,-13176.2,Low Profit,5.616548942,Medium Efficiency,Amazon_Sales
01-04-2025,56626.38,30998.56,20304.86,22318.09,130247.89,89,1463.46,39222.61,91025.28,52570.69,38454.59,23605.03,14352.83,1764.24,16117.07,-1267.51,11513.16,-12780.67,0,-12780.67,Medium Profit,5.647756075,Medium Efficiency,Amazon_Sales
02-04-2025,44727.76,33158.51,19820.14,15613.26,113319.67,78,1452.82,34124.88,79194.79,45738.12,33456.68,20813.4,12993.3,1234.22,14227.52,-1584.24,11513.16,-13097.4,0,-13097.4,Low Profit,5.566310221,Low Efficiency,Amazon_Sales
03-04-2025,56397,34851.24,17778.14,19354.15,128380.53,88,1458.87,38660.28,89720.26,51816.99,37903.27,24503.97,14498.66,1529.94,16028.6,-2629.3,11513.16,-14142.46,0,-14142.46,Low Profit,5.5975107,Medium Efficiency,Amazon_Sales
04-04-2025,46573.66,24905.46,21534.5,25295.65,118309.28,81,1460.61,35627.44,82681.84,47752.02,34929.82,19266.99,12369.24,1999.61,14368.85,1293.97,11513.16,-10219.18,0,-10219.18,High Profit,5.754241989,High Efficiency,Amazon_Sales
05-04-2025,92058.8,37416.27,27547.1,37487.47,194509.64,134,1451.56,58574.28,135935.37,78508.03,57427.33,35130.53,20881.29,2963.38,23844.66,-1547.86,11513.16,-13061.02,350000,-363061.02,Low Profit,5.700872648,High Efficiency,Amazon_Sales
06-04-2025,76588.84,59676.39,39196.27,38668.54,214130.04,147,1456.67,64482.73,149647.31,86427.23,63220.09,36363.97,23333.41,3056.74,26390.14,465.97,11513.16,-11047.19,0,-11047.19,Medium Profit,5.670576587,Medium Efficiency,Amazon_Sales
07-04-2025,52730.78,37275.23,21010.47,21063.6,132080.07,91,1451.43,39774.35,92305.72,53310.2,38995.53,24083.43,14763.31,1665.07,16428.38,-1516.28,11513.16,-13029.44,0,-13029.44,Low Profit,5.618674513,Medium Efficiency,Amazon_Sales
08-04-2025,59730.96,28176.95,24177.08,21681.51,133766.5,92,1453.98,40282.2,93484.3,53990.87,39493.43,23768.91,14905.4,1713.92,16619.32,-894.8,11513.16,-12407.95,0,-12407.95,Medium Profit,5.625037607,Medium Efficiency,Amazon_Sales
09-04-2025,55138.35,37519.37,22749.88,24987.65,140395.25,96,1462.45,42278.37,98116.88,56666.37,41450.51,24818.58,15347.26,1975.27,17322.52,-690.59,11513.16,-12203.75,0,-12203.75,Medium Profit,5.664122772,Medium Efficiency,Amazon_Sales
10-04-2025,59870.23,29359.81,23922.92,23278.74,136431.7,94,1451.4,41084.79,95346.91,55066.6,40280.31,24103.62,15047.43,1840.18,16887.6,-710.91,11513.16,-12224.07,0,-12224.07,Medium Profit,5.6459716,Medium Efficiency,Amazon_Sales
11-04-2025,39714.61,35673.47,18803.44,23698.87,117890.39,81,1455.44,35501.29,82389.09,47582.95,34806.14,20038.46,12525.88,1873.39,14399.27,368.42,11513.16,-11144.74,0,-11144.74,Medium Profit,5.721754645,High Efficiency,Amazon_Sales
12-04-2025,95014.54,49010.23,44412.83,25871.5,214309.1,147,1457.89,64536.65,149772.45,86499.5,63272.95,38856.63,25059.01,2045.14,27104.14,-2687.82,11513.16,-14200.98,0,-14200.98,Low Profit,5.525814507,Low Efficiency,Amazon_Sales
13-04-2025,74114.27,47943.5,41914.67,33810.39,197782.84,136,1454.29,59559.96,138222.88,79829.17,58393.72,32737.87,21805.56,2672.7,24478.26,1177.58,11513.16,-10335.57,0,-10335.57,High Profit,5.64676084,Medium Efficiency,Amazon_Sales
14-04-2025,47951.31,32548.08,17259.37,18852.03,116610.8,80,1457.64,35115.96,81494.84,47066.48,34428.36,21563.39,13000.26,1490.25,14490.51,-1625.54,11513.16,-13138.7,0,-13138.7,Low Profit,5.624014614,Medium Efficiency,Amazon_Sales
15-04-2025,90658.33,72703.89,56929.8,51073.2,271365.22,187,1451.15,81718.42,189646.79,109528.5,80118.29,43560.3,29295.1,4037.32,33332.43,3225.56,11513.16,-8287.6,0,-8287.6,High Profit,5.689557887,High Efficiency,Amazon_Sales
16-04-2025,44279.1,30688.3,27994.96,22951.88,125914.24,86,1464.12,37917.58,87996.66,50821.54,37175.12,20070.22,13692.25,1814.34,15506.59,1598.31,11513.16,-9914.85,0,-9914.85,High Profit,5.674791169,Medium Efficiency,Amazon_Sales
17-04-2025,58335.31,34176.65,25257.38,17917.33,135686.68,93,1459,40860.44,94826.24,54765.9,40060.35,24878.05,15661.33,1416.36,17077.69,-1895.39,11513.16,-13408.55,0,-13408.55,Low Profit,5.552638559,Low Efficiency,Amazon_Sales
18-04-2025,55661.61,38667.45,19788.49,20564.62,134682.18,92,1463.94,40557.94,94124.24,54360.46,39763.78,25252.12,15175.7,1625.63,16801.33,-2289.67,11513.16,-13802.82,0,-13802.82,Low Profit,5.602189827,Medium Efficiency,Amazon_Sales
19-04-2025,77818.55,40194.55,28228.12,28851.49,175092.71,120,1459.11,52727.1,122365.62,70670.97,51694.65,31837.83,19447.6,2280.7,21728.31,-1871.49,11513.16,-13384.65,0,-13384.65,Low Profit,5.631621603,Medium Efficiency,Amazon_Sales
20-04-2025,86157.75,51234.66,37665.32,34763.72,209821.45,144,1457.09,63185.24,146636.2,84688.19,61948.01,36932.84,23279.71,2748.06,26027.77,-1012.6,11513.16,-12525.76,0,-12525.76,Medium Profit,5.633836475,Medium Efficiency,Amazon_Sales
21-04-2025,59512.5,32491.46,26759.5,22296,141059.46,97,1454.22,42478.39,98581.08,56934.46,41646.62,24786.37,15793.53,1762.49,17556.02,-695.77,11513.16,-12208.93,0,-12208.93,Medium Profit,5.61522942,Medium Efficiency,Amazon_Sales
22-04-2025,41531.58,24455.67,22709.37,22689.93,111386.55,76,1465.61,33542.74,77843.81,44957.87,32885.94,17742.76,11795.15,1793.63,13588.78,1554.4,11513.16,-9958.76,0,-9958.76,High Profit,5.728535601,High Efficiency,Amazon_Sales
23-04-2025,56376.74,28972.92,24274.12,23696.35,133320.12,91,1465.06,40147.77,93172.34,53810.7,39361.64,23028.72,14578.1,1873.19,16451.29,-118.37,11513.16,-11631.53,0,-11631.53,Medium Profit,5.663527906,Medium Efficiency,Amazon_Sales
24-04-2025,59895.69,24137.99,25010.88,15577.73,124622.28,85,1466.14,37528.52,87093.76,50300.08,36793.68,22805.29,14501.08,1231.42,15732.49,-1744.11,11513.16,-13257.26,0,-13257.26,Low Profit,5.535917074,Low Efficiency,Amazon_Sales
25-04-2025,54701.41,32611.44,25098.3,18770.52,131181.67,90,1457.57,39503.81,91677.87,52947.58,38730.28,23469.25,14948.78,1483.81,16432.58,-1171.55,11513.16,-12684.71,0,-12684.71,Medium Profit,5.579030803,Low Efficiency,Amazon_Sales
26-04-2025,88891.83,53863.78,38843.08,28641.95,210240.63,145,1449.94,63311.48,146929.16,84857.38,62071.77,38355.66,24149.55,2264.14,26413.69,-2697.57,11513.16,-14210.73,0,-14210.73,Low Profit,5.562613932,Low Efficiency,Amazon_Sales
27-04-2025,69211.76,50707.51,44629.51,36511.07,201059.86,138,1456.96,60546.8,140513.06,81151.84,59361.23,32056.17,21882.2,2886.19,24768.39,2536.67,11513.16,-8976.49,0,-8976.49,High Profit,5.673080083,Medium Efficiency,Amazon_Sales
28-04-2025,37396.17,28614.74,24497.12,20852.16,111360.19,76,1465.27,33534.8,77825.38,44947.23,32878.16,17624.61,12036.03,1648.36,13684.39,1569.15,11513.16,-9944.01,0,-9944.01,High Profit,5.687164718,High Efficiency,Amazon_Sales
29-04-2025,42459.33,29533.34,20233.05,24374.34,116600.05,80,1457.5,35112.73,81487.33,47062.15,34425.18,19271.95,12264.46,1926.79,14191.24,961.99,11513.16,-10551.16,0,-10551.16,High Profit,5.742086668,High Efficiency,Amazon_Sales
30-04-2025,51002.39,27704.09,18623.85,17795.14,115125.48,79,1457.28,34668.67,80456.8,46466.98,33989.83,21206.69,12943.29,1406.7,14349.99,-1566.85,11513.16,-13080.01,0,-13080.01,Low Profit,5.606749552,Medium Efficiency,Amazon_Sales
01-05-2025,42730.79,35083.03,27056.39,16485.34,121355.55,83,1462.12,36544.79,84810.77,48981.56,35829.2,20735.38,13945.96,1303.16,15249.12,-155.3,11513.16,-11668.46,0,-11668.46,Medium Profit,5.561682904,Low Efficiency,Amazon_Sales
02-05-2025,50781.96,25872.53,21117.5,20775.51,118547.5,81,1463.55,35699.18,82848.33,47848.18,35000.15,20687.08,13002.02,1642.3,14644.32,-331.25,11513.16,-11844.4,0,-11844.4,Medium Profit,5.657369547,Medium Efficiency,Amazon_Sales
03-05-2025,69115.5,48665.62,40094.83,33602.57,191478.52,132,1450.59,57661.49,133817.03,77284.61,56532.42,31518.74,20994.83,2656.28,23651.1,1362.57,11513.16,-10150.59,0,-10150.59,High Profit,5.657962209,Medium Efficiency,Amazon_Sales
04-05-2025,95731.78,37559.98,40851.98,29631.74,203775.48,140,1455.54,61364.57,142410.91,82247.92,60162.99,36194.89,23158.17,2342.38,25500.55,-1532.45,11513.16,-13045.61,0,-13045.61,Low Profit,5.584621116,Low Efficiency,Amazon_Sales
05-05-2025,48339.83,24508.15,22177.92,19594.21,114620.11,79,1450.89,34516.49,80103.62,46263,33840.62,19662.19,12636.84,1548.92,14185.75,-7.32,11513.16,-11520.48,350000,-361520.48,Medium Profit,5.64676665,Medium Efficiency,Amazon_Sales
06-05-2025,60110.51,25584.02,25874.12,16255.66,127824.31,88,1452.55,38492.78,89331.53,51592.48,37739.05,23226.95,14836.74,1285.01,16121.75,-1609.64,11513.16,-13122.8,0,-13122.8,Low Profit,5.541056647,Low Efficiency,Amazon_Sales
07-05-2025,59475.6,28110.83,28057.08,19508.04,135151.55,93,1453.24,40699.29,94452.26,54549.9,39902.35,23680.88,15378.63,1542.11,16920.73,-699.25,11513.16,-12212.41,0,-12212.41,Medium Profit,5.582044037,Low Efficiency,Amazon_Sales
08-05-2025,37072.94,26736.02,22480.61,18378.41,104667.98,72,1453.72,31519.52,73148.46,42246.12,30902.34,17064.43,11475.05,1452.81,12927.86,910.05,11513.16,-10603.11,0,-10603.11,High Profit,5.658203291,Medium Efficiency,Amazon_Sales
09-05-2025,44627.05,36353.81,27470.03,25789.36,134240.26,92,1459.13,40424.86,93815.39,54182.09,39633.3,21584.03,14422.13,2038.64,16460.77,1588.5,11513.16,-9924.65,0,-9924.65,High Profit,5.699331805,High Efficiency,Amazon_Sales
10-05-2025,66766.17,39065.89,30644.46,36025.29,172501.81,119,1449.6,51946.88,120554.94,69625.23,50929.71,28461,18149.07,2847.79,20996.86,1471.85,11513.16,-10041.31,0,-10041.31,High Profit,5.74156993,High Efficiency,Amazon_Sales
11-05-2025,82299.94,53384.69,41662.82,37281.26,214628.7,148,1450.19,64632.89,149995.81,86628.49,63367.31,36390.15,23584.2,2947.07,26531.28,445.88,11513.16,-11067.28,0,-11067.28,Medium Profit,5.653545928,Medium Efficiency,Amazon_Sales
12-05-2025,41461.59,27611.05,20511.73,16257.15,105841.52,73,1449.88,31872.92,73968.6,42719.78,31248.82,18512.01,11913.2,1285.12,13198.33,-461.52,11513.16,-11974.68,0,-11974.68,Medium Profit,5.604390859,Medium Efficiency,Amazon_Sales
13-05-2025,37407.67,32932.91,17489.59,15780.41,103610.58,71,1459.3,31201.1,72409.48,41819.33,30590.15,18707.38,11679.92,1247.44,12927.36,-1044.59,11513.16,-12557.75,0,-12557.75,Medium Profit,5.601258107,Medium Efficiency,Amazon_Sales
14-05-2025,58100.7,30126.13,24683.98,19457.52,132368.34,91,1454.6,39861.16,92507.18,53426.55,39080.64,23799.73,15015.23,1538.11,16553.34,-1272.43,11513.16,-12785.59,0,-12785.59,Low Profit,5.588429888,Low Efficiency,Amazon_Sales
15-05-2025,86561.42,56517.15,39413.8,42573.32,225065.68,155,1452.04,67775.87,157289.82,90841.07,66448.75,38366.48,24268.39,3365.41,27633.8,448.46,11513.16,-11064.7,0,-11064.7,Medium Profit,5.691935962,High Efficiency,Amazon_Sales
16-05-2025,60303.93,38244.76,18865,24038.11,141451.8,97,1458.27,42596.53,98855.26,57092.81,41762.45,26446.29,15614.03,1900.21,17514.24,-2198.08,11513.16,-13711.23,0,-13711.23,Low Profit,5.644279169,Medium Efficiency,Amazon_Sales
17-05-2025,82910.12,42828.88,42635.8,31454.12,199828.92,137,1458.61,60176.11,139652.81,80655,58997.8,33922.05,22390.99,2486.44,24877.44,198.32,11513.16,-11314.84,0,-11314.84,Medium Profit,5.613632673,Medium Efficiency,Amazon_Sales
18-05-2025,67706.09,51475.93,36402.76,35400.21,190984.98,131,1457.9,57512.87,133472.12,77085.41,56386.71,31826.69,20690.14,2798.38,23488.52,1071.5,11513.16,-10441.65,0,-10441.65,High Profit,5.682440614,High Efficiency,Amazon_Sales
19-05-2025,58245.11,37504.75,19125.88,20398.86,135274.6,93,1454.57,40736.34,94538.26,54599.57,39938.69,25684.82,15276.53,1612.52,16889.05,-2635.19,11513.16,-14148.34,0,-14148.34,Low Profit,5.597606733,Medium Efficiency,Amazon_Sales
20-05-2025,38583.29,37129.85,23606.45,23656.21,122975.8,84,1464,37032.71,85943.1,49635.53,36307.57,20085.78,13207.82,1870.02,15077.84,1143.95,11513.16,-10369.21,0,-10369.21,High Profit,5.699961002,High Efficiency,Amazon_Sales
21-05-2025,45650.19,35599,25486.33,18581.23,125316.74,86,1457.17,37737.65,87579.09,50580.38,36998.71,21681.8,14194.01,1468.84,15662.86,-345.95,11513.16,-11859.11,0,-11859.11,Medium Profit,5.5915133,Low Efficiency,Amazon_Sales
22-05-2025,52252.45,33357.71,24160.34,21778.03,131548.53,90,1461.65,39614.28,91934.25,53095.65,38838.59,22970.11,14597.62,1721.55,16319.16,-450.68,11513.16,-11963.84,0,-11963.84,Medium Profit,5.633516063,Medium Efficiency,Amazon_Sales
23-05-2025,45403.48,37705.45,23049.3,23439.82,129598.04,89,1456.16,39026.92,90571.13,52308.4,38262.73,22139.34,14117.24,1852.91,15970.16,153.24,11513.16,-11359.92,0,-11359.92,Medium Profit,5.671272548,Medium Efficiency,Amazon_Sales
24-05-2025,68056.42,47814.59,45445.32,30214.63,191530.96,132,1450.99,57677.28,133853.68,77305.78,56547.9,31009.45,21452.34,2388.46,23840.8,1697.66,11513.16,-9815.5,0,-9815.5,High Profit,5.61447938,Medium Efficiency,Amazon_Sales
25-05-2025,80341.21,58803.79,39521.32,33214.13,211880.46,146,1451.24,63805.29,148075.17,85519.25,62555.92,37196.49,23759.59,2625.57,26385.16,-1025.73,11513.16,-12538.89,0,-12538.89,Medium Profit,5.612062614,Medium Efficiency,Amazon_Sales
26-05-2025,46992.34,33924.27,23837.83,24301.55,129055.98,89,1450.07,38863.68,90192.3,52089.61,38102.69,21638.92,13930.57,1921.03,15851.6,612.17,11513.16,-10900.99,0,-10900.99,Medium Profit,5.689791567,High Efficiency,Amazon_Sales
27-05-2025,57437.98,35643.24,26797.09,23462.68,143340.99,98,1462.66,43165.44,100175.55,57855.33,42320.22,24993.44,15941.78,1854.72,17796.5,-469.73,11513.16,-11982.89,0,-11982.89,Medium Profit,5.628946703,Medium Efficiency,Amazon_Sales
28-05-2025,40364.38,25109.01,24457.36,25312.89,115243.64,79,1458.78,34704.26,80539.38,46514.67,34024.71,17579.28,11959.27,2000.98,13960.24,2485.19,11513.16,-9027.97,0,-9027.97,High Profit,5.769197378,High Efficiency,Amazon_Sales
29-05-2025,52006.54,37309.5,20004.73,20729.16,130049.93,89,1461.24,39163,90886.93,52490.79,38396.14,23889.2,14537.81,1638.64,16176.44,-1669.5,11513.16,-13182.66,0,-13182.66,Low Profit,5.618475388,Medium Efficiency,Amazon_Sales
30-05-2025,44011.15,34312.09,23421.64,16469.13,118214.01,81,1459.43,35598.75,82615.26,47713.57,34901.69,20901.15,13530.34,1301.88,14832.23,-831.68,11513.16,-12344.84,0,-12344.84,Medium Profit,5.569982396,Low Efficiency,Amazon_Sales
