Date,Revenue,Loan_Proceeds,CapEx,Loan_Payment,Interest_Expense,COGS,Salaries,Marketing,Rent,Region,Gross_Profit,Total_OpEx,Operating_Income (EBIT),Net_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
2025-11-28,18891.94,0.0,0,0.0,82.19,10341.16,4139.4,1511.36,2500,North,8550.79,8150.76,400.03,317.84,400.03,-1536119.24
2025-11-29,18809.83,0.0,0,0.0,82.19,9879.92,4139.6,1504.79,2500,West (New),8929.91,8144.39,785.52,703.33,785.52,-1535333.72
2025-11-30,18467.58,0.0,0,0.0,82.19,9318.53,4139.8,1477.41,2500,West (New),9149.06,8117.21,1031.85,949.66,1031.85,-1534301.87
2025-12-01,19850.04,0.0,0,12000.0,82.19,10762.67,4140.0,1588.0,2500,North,9087.37,8228.0,859.37,777.18,-11140.63,-1545442.5
2025-12-02,19209.61,0.0,0,0.0,82.19,10153.53,4140.2,1536.77,2500,West (New),9056.08,8176.97,879.11,796.92,879.11,-1544563.39
2025-12-03,18993.92,0.0,500,0.0,82.19,9620.96,4140.4,1519.51,2500,West (New),9372.97,8159.91,1213.05,1130.86,713.05,-1543850.34
2025-12-04,20141.12,0.0,0,0.0,82.19,10613.42,4140.6,1611.29,2500,West (New),9527.7,8251.89,1275.81,1193.62,1275.81,-1542574.53
2025-12-05,19282.71,0.0,0,0.0,82.19,9820.93,4140.8,1542.62,2500,North,9461.78,8183.42,1278.37,1196.17,1278.37,-1541296.16
2025-12-06,19848.54,0.0,0,0.0,82.19,10591.48,4141.0,1587.88,2500,West (New),9257.06,8228.88,1028.18,945.99,1028.18,-1540267.98
2025-12-07,18693.94,0.0,0,0.0,82.19,10174.36,4141.2,1495.51,2500,West (New),8519.58,8136.71,382.86,300.67,382.86,-1539885.12
2025-12-08,19280.63,0.0,0,0.0,82.19,10589.35,4141.4,1542.45,2500,West (New),8691.28,8183.85,507.43,425.23,507.43,-1539377.7
2025-12-09,20918.48,0.0,0,0.0,82.19,11129.95,4141.6,1673.48,2500,West (New),9788.52,8315.08,1473.44,1391.25,1473.44,-1537904.25
2025-12-10,18798.53,0.0,0,0.0,82.19,9608.41,4141.8,1503.88,2500,North,9190.12,8145.68,1044.44,962.25,1044.44,-1536859.81
2025-12-11,19797.24,0.0,0,0.0,82.19,10561.3,4142.0,1583.78,2500,West (New),9235.94,8225.78,1010.16,927.97,1010.16,-1535849.65
2025-12-12,18807.25,0.0,0,0.0,82.19,9504.82,4142.2,1504.58,2500,North,9302.43,8146.78,1155.65,1073.46,1155.65,-1534694.0
2025-12-13,18944.18,0.0,0,0.0,82.19,10380.94,4142.4,1515.53,2500,North,8563.24,8157.93,405.3,323.11,405.3,-1534288.7
2025-12-14,19706.92,0.0,0,0.0,82.19,10816.87,4142.6,1576.55,2500,West (New),8890.06,8219.15,670.9,588.71,670.9,-1533617.8
2025-12-15,20081.58,0.0,0,0.0,82.19,10986.58,4142.8,1606.53,2500,West (New),9094.99,8249.33,845.67,763.47,845.67,-1532772.13
2025-12-16,20298.26,0.0,0,0.0,82.19,10957.06,4143.0,1623.86,2500,North,9341.2,8266.86,1074.34,992.15,1074.34,-1531697.79
2025-12-17,19431.83,0.0,0,0.0,82.19,10547.67,4143.2,1554.55,2500,North,8884.16,8197.75,686.41,604.22,686.41,-1531011.38
2025-12-18,19501.81,0.0,0,0.0,82.19,10537.94,4143.4,1560.14,2500,North,8963.87,8203.54,760.32,678.13,760.32,-1530251.05
2025-12-19,20542.75,0.0,0,0.0,82.19,10895.95,4143.6,1643.42,2500,North,9646.8,8287.02,1359.78,1277.59,1359.78,-1528891.27
2025-12-20,20600.66,0.0,0,0.0,82.19,10823.28,4143.8,1648.05,2500,North,9777.38,8291.85,1485.53,1403.34,1485.53,-1527405.74
2025-12-21,19614.89,0.0,0,0.0,82.19,10004.33,4144.0,1569.19,2500,North,9610.56,8213.19,1397.37,1315.17,1397.37,-1526008.38
2025-12-22,20116.67,0.0,0,0.0,82.19,10928.14,4144.2,1609.33,2500,North,9188.53,8253.53,935.0,852.81,935.0,-1525073.38
2025-12-23,19563.51,0.0,0,0.0,82.19,10702.04,4144.4,1565.08,2500,West (New),8861.47,8209.48,651.99,569.79,651.99,-1524421.39
2025-12-24,20665.82,0.0,0,0.0,82.19,10342.5,4144.6,1653.27,2500,North,10323.32,8297.87,2025.46,1943.26,2025.46,-1522395.94
2025-12-25,19445.27,0.0,0,0.0,82.19,10132.62,4144.8,1555.62,2500,West (New),9312.65,8200.42,1112.23,1030.04,1112.23,-1521283.71
2025-12-26,21053.31,0.0,0,0.0,82.19,11109.91,4145.0,1684.27,2500,North,9943.4,8329.27,1614.14,1531.94,1614.14,-1519669.57
2025-12-27,19173.24,0.0,0,0.0,82.19,9682.61,4145.2,1533.86,2500,West (New),9490.62,8179.06,1311.56,1229.37,1311.56,-1518358.01
2025-12-28,20823.91,0.0,0,0.0,82.19,10718.39,4145.4,1665.91,2500,West (New),10105.52,8311.31,1794.2,1712.01,1794.2,-1516563.8
2025-12-29,20657.19,0.0,0,0.0,82.19,11070.23,4145.6,1652.58,2500,West (New),9586.96,8298.18,1288.79,1206.6,1288.79,-1515275.02
2025-12-30,18889.05,0.0,0,0.0,82.19,9859.02,4145.8,1511.12,2500,North,9030.03,8156.92,873.1,790.91,873.1,-1514401.91
2025-12-31,20277.87,0.0,0,0.0,82.19,10544.17,4146.0,1622.23,2500,West (New),9733.7,8268.23,1465.47,1383.28,1465.47,-1512936.44
2026-01-01,20938.83,0.0,0,12000.0,82.19,10843.31,4146.2,1675.11,2500,North,10095.52,8321.31,1774.22,1692.02,-10225.78,-1523162.23
2026-01-02,20163.2,0.0,0,0.0,82.19,10825.24,4146.4,1613.06,2500,West (New),9337.96,8259.46,1078.5,996.31,1078.5,-1522083.72
2026-01-03,19536.38,0.0,0,0.0,82.19,10129.97,4146.6,1562.91,2500,North,9406.41,8209.51,1196.9,1114.71,1196.9,-1520886.82
2026-01-04,19812.99,0.0,0,0.0,82.19,10788.62,4146.8,1585.04,2500,West (New),9024.37,8231.84,792.53,710.34,792.53,-1520094.3
2026-01-05,20900.72,0.0,0,0.0,82.19,11397.87,4147.0,1672.06,2500,West (New),9502.85,8319.06,1183.79,1101.6,1183.79,-1518910.5
2026-01-06,20553.79,0.0,0,0.0,82.19,10607.19,4147.2,1644.3,2500,West (New),9946.6,8291.5,1655.1,1572.91,1655.1,-1517255.4
2026-01-07,20067.17,0.0,0,0.0,82.19,10505.54,4147.4,1605.37,2500,West (New),9561.63,8252.77,1308.85,1226.66,1308.85,-1515946.55
2026-01-08,19871.21,0.0,0,0.0,82.19,10275.11,4147.6,1589.7,2500,North,9596.1,8237.3,1358.8,1276.61,1358.8,-1514587.75
2026-01-09,20494.22,0.0,0,0.0,82.19,10881.23,4147.8,1639.54,2500,West (New),9612.99,8287.34,1325.65,1243.46,1325.65,-1513262.09
2026-01-10,21185.29,0.0,0,0.0,82.19,10646.2,4148.0,1694.82,2500,West (New),10539.09,8342.82,2196.26,2114.07,2196.26,-1511065.83
2026-01-11,20691.98,0.0,0,0.0,82.19,11031.66,4148.2,1655.36,2500,North,9660.32,8303.56,1356.76,1274.57,1356.76,-1509709.07
2026-01-12,20334.91,0.0,0,0.0,82.19,10890.79,4148.4,1626.79,2500,West (New),9444.12,8275.19,1168.93,1086.74,1168.93,-1508540.14
2026-01-13,20746.69,0.0,0,0.0,82.19,11348.49,4148.6,1659.74,2500,West (New),9398.21,8308.34,1089.87,1007.68,1089.87,-1507450.27
2026-01-14,20630.47,0.0,0,0.0,82.19,10915.85,4148.8,1650.44,2500,West (New),9714.63,8299.24,1415.39,1333.2,1415.39,-1506034.89
2026-01-15,20541.21,0.0,0,0.0,82.19,10689.56,4149.0,1643.3,2500,West (New),9851.65,8292.3,1559.35,1477.16,1559.35,-1504475.53
2026-01-16,20808.01,0.0,0,0.0,82.19,11072.3,4149.2,1664.64,2500,North,9735.71,8313.84,1421.87,1339.68,1421.87,-1503053.67
2026-01-17,20533.68,0.0,0,0.0,82.19,10319.05,4149.4,1642.69,2500,West (New),10214.63,8292.09,1922.54,1840.35,1922.54,-1501131.13
2026-01-18,20777.19,0.0,0,0.0,82.19,10692.55,4149.6,1662.17,2500,North,10084.64,8311.77,1772.86,1690.67,1772.86,-1499358.27
2026-01-19,21738.88,0.0,0,0.0,82.19,11737.65,4149.8,1739.11,2500,North,10001.23,8388.91,1612.32,1530.12,1612.32,-1497745.95
2026-01-20,20749.94,0.0,0,0.0,82.19,10409.01,4150.0,1660.0,2500,North,10340.93,8310.0,2030.93,1948.74,2030.93,-1495715.02
2026-01-21,21003.38,0.0,0,0.0,82.19,11276.57,4150.2,1680.27,2500,West (New),9726.82,8330.47,1396.35,1314.16,1396.35,-1494318.67
2026-01-22,20476.04,0.0,0,0.0,82.19,10386.74,4150.4,1638.08,2500,North,10089.29,8288.48,1800.81,1718.62,1800.81,-1492517.86
2026-01-23,21500.71,0.0,0,0.0,82.19,10935.4,4150.6,1720.06,2500,North,10565.31,8370.66,2194.65,2112.46,2194.65,-1490323.21
2026-01-24,19717.85,0.0,0,0.0,82.19,10702.65,4150.8,1577.43,2500,West (New),9015.19,8228.23,786.97,704.77,786.97,-1489536.24
2026-01-25,20826.0,0.0,0,0.0,82.19,10542.58,4151.0,1666.08,2500,West (New),10283.42,8317.08,1966.34,1884.14,1966.34,-1487569.91
2026-01-26,20957.79,0.0,0,0.0,82.19,10770.26,4151.2,1676.62,2500,West (New),10187.53,8327.82,1859.71,1777.52,1859.71,-1485710.2
2026-01-27,20767.04,0.0,0,0.0,82.19,10523.02,4151.4,1661.36,2500,West (New),10244.02,8312.76,1931.25,1849.06,1931.25,-1483778.94
2026-01-28,21143.2,0.0,0,0.0,82.19,10781.94,4151.6,1691.46,2500,North,10361.26,8343.06,2018.2,1936.01,2018.2,-1481760.74
2026-01-29,20655.18,0.0,0,0.0,82.19,10393.92,4151.8,1652.41,2500,North,10261.26,8304.21,1957.05,1874.85,1957.05,-1479803.7
2026-01-30,21993.57,0.0,0,0.0,82.19,11500.87,4152.0,1759.49,2500,North,10492.71,8411.49,2081.22,1999.03,2081.22,-1477722.48
2026-01-31,20037.6,0.0,0,0.0,82.19,10709.12,4152.2,1603.01,2500,West (New),9328.49,8255.21,1073.28,991.09,1073.28,-1476649.2
2026-02-01,20371.98,0.0,0,12000.0,82.19,11182.42,4152.4,1629.76,2500,North,9189.55,8282.16,907.39,825.2,-11092.61,-1487741.81
2026-02-02,21014.93,0.0,0,0.0,82.19,11221.24,4152.6,1681.19,2500,West (New),9793.7,8333.79,1459.9,1377.71,1459.9,-1486281.9
2026-02-03,21899.04,0.0,0,0.0,82.19,11982.05,4152.8,1751.92,2500,West (New),9916.98,8404.72,1512.26,1430.07,1512.26,-1484769.64
2026-02-04,20593.9,0.0,0,0.0,82.19,10746.63,4153.0,1647.51,2500,West (New),9847.27,8300.51,1546.76,1464.57,1546.76,-1483222.88
2026-02-05,20246.94,0.0,0,0.0,82.19,10910.52,4153.2,1619.76,2500,North,9336.42,8272.96,1063.47,981.28,1063.47,-1482159.42
2026-02-06,21717.83,0.0,0,0.0,82.19,11526.34,4153.4,1737.43,2500,North,10191.49,8390.83,1800.66,1718.47,1800.66,-1480358.75
2026-02-07,20254.69,0.0,0,0.0,82.19,10961.51,4153.6,1620.38,2500,West (New),9293.18,8273.98,1019.21,937.02,1019.21,-1479339.55
2026-02-08,20250.31,0.0,0,0.0,82.19,10915.35,4153.8,1620.02,2500,North,9334.96,8273.82,1061.13,978.94,1061.13,-1478278.41
2026-02-09,21462.0,0.0,0,0.0,82.19,10952.1,4154.0,1716.96,2500,West (New),10509.89,8370.96,2138.93,2056.74,2138.93,-1476139.48
2026-02-10,20852.57,0.0,0,0.0,82.19,10499.44,4154.2,1668.21,2500,West (New),10353.13,8322.41,2030.73,1948.54,2030.73,-1474108.75
2026-02-11,21238.64,0.0,0,0.0,82.19,11417.16,4154.4,1699.09,2500,North,9821.48,8353.49,1467.99,1385.8,1467.99,-1472640.76
2026-02-12,21011.28,0.0,0,0.0,82.19,11151.55,4154.6,1680.9,2500,West (New),9859.72,8335.5,1524.22,1442.03,1524.22,-1471116.54
2026-02-13,21765.81,0.0,0,0.0,82.19,10883.32,4154.8,1741.27,2500,West (New),10882.49,8396.07,2486.43,2404.23,2486.43,-1468630.11
2026-02-14,20734.78,0.0,0,0.0,82.19,11297.04,4155.0,1658.78,2500,West (New),9437.74,8313.78,1123.96,1041.77,1123.96,-1467506.15
2026-02-15,21226.63,0.0,0,0.0,82.19,11074.54,4155.2,1698.13,2500,North,10152.09,8353.33,1798.75,1716.56,1798.75,-1465707.4
2026-02-16,22412.12,0.0,0,0.0,82.19,11995.59,4155.4,1792.97,2500,North,10416.53,8448.37,1968.16,1885.96,1968.16,-1463739.24
2026-02-17,20803.49,0.0,0,0.0,82.19,10932.14,4155.6,1664.28,2500,North,9871.35,8319.88,1551.47,1469.28,1551.47,-1462187.77
2026-02-18,21520.09,0.0,0,0.0,82.19,11388.32,4155.8,1721.61,2500,West (New),10131.77,8377.41,1754.36,1672.17,1754.36,-1460433.41
2026-02-19,20771.81,0.0,0,0.0,82.19,11266.23,4156.0,1661.74,2500,North,9505.58,8317.74,1187.84,1105.64,1187.84,-1459245.58
2026-02-20,21614.52,0.0,0,0.0,82.19,10941.03,4156.2,1729.16,2500,North,10673.49,8385.36,2288.13,2205.94,2288.13,-1456957.45
2026-02-21,21407.36,0.0,0,0.0,82.19,11178.66,4156.4,1712.59,2500,West (New),10228.69,8368.99,1859.7,1777.51,1859.7,-1455097.75
2026-02-22,21610.12,0.0,0,0.0,82.19,11216.12,4156.6,1728.81,2500,North,10394.0,8385.41,2008.59,1926.4,2008.59,-1453089.16
2026-02-23,21566.02,0.0,0,0.0,82.19,10906.74,4156.8,1725.28,2500,West (New),10659.29,8382.08,2277.21,2195.01,2277.21,-1450811.95
2026-02-24,22399.92,0.0,0,0.0,82.19,12015.73,4157.0,1791.99,2500,North,10384.19,8448.99,1935.2,1853.0,1935.2,-1448876.76
2026-02-25,21358.17,0.0,0,0.0,82.19,11404.88,4157.2,1708.65,2500,North,9953.29,8365.85,1587.44,1505.25,1587.44,-1447289.32
2026-02-26,22511.05,0.0,0,0.0,82.19,11435.96,4157.4,1800.88,2500,North,11075.09,8458.28,2616.81,2534.62,2616.81,-1444672.51
2026-02-27,21921.07,0.0,0,0.0,82.19,11463.41,4157.6,1753.69,2500,West (New),10457.67,8411.29,2046.38,1964.19,2046.38,-1442626.13
2026-02-28,20012.91,0.0,0,0.0,82.19,10927.77,4157.8,1601.03,2500,West (New),9085.14,8258.83,826.3,744.11,826.3,-1441799.83
2026-03-01,21418.16,0.0,0,12000.0,82.19,11338.14,4158.0,1713.45,2500,North,10080.02,8371.45,1708.57,1626.38,-10291.43,-1452091.26
2026-03-02,21939.8,0.0,0,0.0,82.19,11989.55,4158.2,1755.18,2500,North,9950.25,8413.38,1536.87,1454.67,1536.87,-1450554.39
2026-03-03,22510.1,0.0,0,0.0,82.19,11458.28,4158.4,1800.81,2500,West (New),11051.82,8459.21,2592.61,2510.42,2592.61,-1447961.78
2026-03-04,22558.6,0.0,0,0.0,82.19,12341.09,4158.6,1804.69,2500,North,10217.51,8463.29,1754.22,1672.03,1754.22,-1446207.56
2026-03-05,22295.4,0.0,0,0.0,82.19,11930.52,4158.8,1783.63,2500,North,10364.88,8442.43,1922.45,1840.26,1922.45,-1444285.1
2026-03-06,22046.78,0.0,0,0.0,82.19,11438.08,4159.0,1763.74,2500,North,10608.7,8422.74,2185.96,2103.76,2185.96,-1442099.15
2026-03-07,22219.57,0.0,0,0.0,82.19,12190.71,4159.2,1777.57,2500,West (New),10028.86,8436.77,1592.1,1509.9,1592.1,-1440507.05
2026-03-08,23026.26,0.0,0,0.0,82.19,12191.45,4159.4,1842.1,2500,North,10834.8,8501.5,2333.3,2251.11,2333.3,-1438173.75
2026-03-09,22803.26,0.0,0,0.0,82.19,12354.33,4159.6,1824.26,2500,West (New),10448.93,8483.86,1965.07,1882.88,1965.07,-1436208.68
2026-03-10,20645.82,0.0,0,0.0,82.19,10948.64,4159.8,1651.67,2500,North,9697.18,8311.47,1385.71,1303.52,1385.71,-1434822.97
2026-03-11,21104.32,0.0,0,0.0,82.19,11183.31,4160.0,1688.35,2500,West (New),9921.01,8348.35,1572.67,1490.48,1572.67,-1433250.3
2026-03-12,23129.98,0.0,0,0.0,82.19,11810.53,4160.2,1850.4,2500,West (New),11319.45,8510.6,2808.85,2726.66,2808.85,-1430441.45
2026-03-13,22168.63,0.0,0,0.0,82.19,11527.82,4160.4,1773.49,2500,West (New),10640.81,8433.89,2206.92,2124.73,2206.92,-1428234.53
2026-03-14,21591.6,0.0,0,0.0,82.19,11513.73,4160.6,1727.33,2500,North,10077.86,8387.93,1689.94,1607.74,1689.94,-1426544.59
2026-03-15,22341.08,0.0,0,0.0,82.19,11465.75,4160.8,1787.29,2500,North,10875.33,8448.09,2427.24,2345.05,2427.24,-1424117.35
2026-03-16,22004.53,0.0,0,0.0,82.19,11565.3,4161.0,1760.36,2500,North,10439.23,8421.36,2017.87,1935.68,2017.87,-1422099.48
2026-03-17,23022.97,0.0,0,0.0,82.19,12102.32,4161.2,1841.84,2500,North,10920.64,8503.04,2417.6,2335.41,2417.6,-1419681.87
2026-03-18,21691.76,0.0,0,0.0,82.19,11520.39,4161.4,1735.34,2500,North,10171.38,8396.74,1774.64,1692.45,1774.64,-1417907.24
2026-03-19,21982.51,0.0,0,0.0,82.19,11175.97,4161.6,1758.6,2500,North,10806.55,8420.2,2386.34,2304.15,2386.34,-1415520.89
2026-03-20,22857.8,0.0,0,0.0,82.19,11468.16,4161.8,1828.62,2500,West (New),11389.64,8490.42,2899.21,2817.02,2899.21,-1412621.68
2026-03-21,22870.96,0.0,0,0.0,82.19,11827.85,4162.0,1829.68,2500,West (New),11043.1,8491.68,2551.42,2469.23,2551.42,-1410070.26
2026-03-22,21679.0,0.0,0,0.0,82.19,11281.48,4162.2,1734.32,2500,West (New),10397.51,8396.52,2000.99,1918.8,2000.99,-1408069.27
2026-03-23,22665.91,0.0,0,0.0,82.19,12350.25,4162.4,1813.27,2500,North,10315.66,8475.67,1839.99,1757.8,1839.99,-1406229.28
2026-03-24,22950.25,0.0,0,0.0,82.19,12311.14,4162.6,1836.02,2500,North,10639.11,8498.62,2140.49,2058.3,2140.49,-1404088.79
2026-03-25,22876.96,0.0,0,0.0,82.19,11560.45,4162.8,1830.16,2500,North,11316.52,8492.96,2823.56,2741.37,2823.56,-1401265.23
2026-03-26,23353.31,0.0,0,0.0,82.19,12107.6,4163.0,1868.26,2500,North,11245.71,8531.26,2714.44,2632.25,2714.44,-1398550.79
2026-03-27,22963.97,0.0,0,0.0,82.19,12231.72,4163.2,1837.12,2500,West (New),10732.25,8500.32,2231.94,2149.74,2231.94,-1396318.85
2026-03-28,21809.77,0.0,0,0.0,82.19,11903.56,4163.4,1744.78,2500,North,9906.21,8408.18,1498.03,1415.84,1498.03,-1394820.82
2026-03-29,22237.18,0.0,0,0.0,82.19,11242.41,4163.6,1778.97,2500,North,10994.76,8442.57,2552.19,2470.0,2552.19,-1392268.64
2026-03-30,22629.23,0.0,0,0.0,82.19,12201.14,4163.8,1810.34,2500,West (New),10428.09,8474.14,1953.95,1871.76,1953.95,-1390314.68
2026-03-31,22489.21,0.0,0,0.0,82.19,11783.56,4164.0,1799.14,2500,North,10705.65,8463.14,2242.51,2160.32,2242.51,-1388072.17
2026-04-01,22384.92,0.0,0,12000.0,82.19,11423.4,4164.2,1790.79,2500,North,10961.52,8454.99,2506.53,2424.34,-9493.47,-1397565.64
2026-04-02,22800.0,0.0,0,0.0,82.19,11997.24,4164.4,1824.0,2500,North,10802.75,8488.4,2314.35,2232.16,2314.35,-1395251.29
2026-04-03,21175.59,0.0,0,0.0,82.19,11274.67,4164.6,1694.05,2500,North,9900.93,8358.65,1542.28,1460.09,1542.28,-1393709.01
2026-04-04,22474.41,0.0,0,0.0,82.19,11749.53,4164.8,1797.95,2500,North,10724.88,8462.75,2262.13,2179.94,2262.13,-1391446.88
2026-04-05,21611.64,0.0,500,0.0,82.19,11416.39,4165.0,1728.93,2500,North,10195.25,8393.93,1801.32,1719.13,1301.32,-1390145.56
2026-04-06,22324.84,0.0,0,0.0,82.19,11960.47,4165.2,1785.99,2500,North,10364.37,8451.19,1913.18,1830.99,1913.18,-1388232.38
2026-04-07,23593.23,0.0,0,0.0,82.19,12219.83,4165.4,1887.46,2500,West (New),11373.41,8552.86,2820.55,2738.36,2820.55,-1385411.83
2026-04-08,23466.69,0.0,0,0.0,82.19,12594.61,4165.6,1877.34,2500,West (New),10872.08,8542.94,2329.14,2246.95,2329.14,-1383082.69
2026-04-09,23935.61,0.0,0,0.0,82.19,12566.8,4165.8,1914.85,2500,North,11368.81,8580.65,2788.16,2705.97,2788.16,-1380294.53
2026-04-10,22647.31,0.0,0,0.0,82.19,11343.78,4166.0,1811.78,2500,North,11303.52,8477.78,2825.74,2743.55,2825.74,-1377468.79
2026-04-11,22377.15,0.0,0,0.0,82.19,12248.13,4166.2,1790.17,2500,North,10129.03,8456.37,1672.66,1590.46,1672.66,-1375796.13
2026-04-12,22673.83,0.0,0,0.0,82.19,11615.77,4166.4,1813.91,2500,North,11058.06,8480.31,2577.75,2495.56,2577.75,-1373218.38
2026-04-13,23681.83,0.0,0,0.0,82.19,12863.84,4166.6,1894.55,2500,West (New),10818.0,8561.15,2256.85,2174.66,2256.85,-1370961.53
2026-04-14,22602.99,0.0,0,0.0,82.19,12185.45,4166.8,1808.24,2500,North,10417.54,8475.04,1942.5,1860.31,1942.5,-1369019.03
2026-04-15,24384.49,0.0,0,0.0,82.19,12396.5,4167.0,1950.76,2500,West (New),11987.99,8617.76,3370.23,3288.04,3370.23,-1365648.8
2026-04-16,22851.26,0.0,0,0.0,82.19,12437.91,4167.2,1828.1,2500,North,10413.35,8495.3,1918.05,1835.85,1918.05,-1363730.75
2026-04-17,22717.05,0.0,0,0.0,82.19,12096.58,4167.4,1817.36,2500,North,10620.46,8484.76,2135.7,2053.51,2135.7,-1361595.06
2026-04-18,24296.6,0.0,500,0.0,82.19,13086.73,4167.6,1943.73,2500,North,11209.87,8611.33,2598.54,2516.35,2098.54,-1359496.51
2026-04-19,23322.36,0.0,0,0.0,82.19,12303.96,4167.8,1865.79,2500,West (New),11018.4,8533.59,2484.81,2402.62,2484.81,-1357011.71
2026-04-20,21831.07,0.0,0,0.0,82.19,11964.58,4168.0,1746.49,2500,West (New),9866.49,8414.49,1452.01,1369.81,1452.01,-1355559.7
2026-04-21,23312.51,0.0,0,0.0,82.19,12747.29,4168.2,1865.0,2500,North,10565.23,8533.2,2032.03,1949.84,2032.03,-1353527.67
2026-04-22,24320.73,0.0,0,0.0,82.19,13343.26,4168.4,1945.66,2500,West (New),10977.47,8614.06,2363.42,2281.22,2363.42,-1351164.26
2026-04-23,22235.97,0.0,0,0.0,82.19,11662.47,4168.6,1778.88,2500,North,10573.5,8447.48,2126.02,2043.83,2126.02,-1349038.24
2026-04-24,23174.75,0.0,0,0.0,82.19,12057.62,4168.8,1853.98,2500,West (New),11117.13,8522.78,2594.35,2512.16,2594.35,-1346443.89
2026-04-25,23840.66,0.0,0,0.0,82.19,12283.93,4169.0,1907.25,2500,North,11556.72,8576.25,2980.47,2898.28,2980.47,-1343463.41
2026-04-26,22803.16,0.0,0,0.0,82.19,11627.17,4169.2,1824.25,2500,West (New),11175.99,8493.45,2682.54,2600.35,2682.54,-1340780.88
2026-04-27,22733.72,0.0,0,0.0,82.19,11411.85,4169.4,1818.7,2500,North,11321.87,8488.1,2833.77,2751.58,2833.77,-1337947.1
2026-04-28,22170.86,0.0,0,0.0,82.19,11675.53,4169.6,1773.67,2500,West (New),10495.32,8443.27,2052.05,1969.86,2052.05,-1335895.05
2026-04-29,23419.23,0.0,0,0.0,82.19,11843.39,4169.8,1873.54,2500,North,11575.85,8543.34,3032.51,2950.32,3032.51,-1332862.54
2026-04-30,23234.55,0.0,0,0.0,82.19,12019.21,4170.0,1858.76,2500,North,11215.33,8528.76,2686.57,2604.38,2686.57,-1330175.97
2026-05-01,22294.51,0.0,0,12000.0,82.19,11906.76,4170.2,1783.56,2500,West (New),10387.76,8453.76,1933.99,1851.8,-10066.01,-1340241.98
2026-05-02,23746.78,0.0,0,0.0,82.19,13011.12,4170.4,1899.74,2500,North,10735.66,8570.14,2165.51,2083.32,2165.51,-1338076.46
2026-05-03,24275.93,0.0,0,0.0,82.19,13181.27,4170.6,1942.07,2500,North,11094.65,8612.67,2481.98,2399.79,2481.98,-1335594.48
2026-05-04,23814.13,0.0,0,0.0,82.19,12403.73,4170.8,1905.13,2500,West (New),11410.4,8575.93,2834.47,2752.28,2834.47,-1332760.01
2026-05-05,23549.33,0.0,0,0.0,82.19,12262.47,4171.0,1883.95,2500,West (New),11286.87,8554.95,2731.92,2649.73,2731.92,-1330028.09
2026-05-06,24504.28,0.0,0,0.0,82.19,13176.65,4171.2,1960.34,2500,North,11327.63,8631.54,2696.09,2613.9,2696.09,-1327332.0
2026-05-07,25214.27,0.0,0,0.0,82.19,13594.99,4171.4,2017.14,2500,North,11619.29,8688.54,2930.75,2848.55,2930.75,-1324401.26
2026-05-08,23198.07,0.0,0,0.0,82.19,12254.67,4171.6,1855.85,2500,West (New),10943.4,8527.45,2415.95,2333.76,2415.95,-1321985.31
2026-05-09,23275.57,0.0,0,0.0,82.19,11942.34,4171.8,1862.05,2500,West (New),11333.23,8533.85,2799.39,2717.19,2799.39,-1319185.92
2026-05-10,23747.2,0.0,0,0.0,82.19,12020.74,4172.0,1899.78,2500,West (New),11726.46,8571.78,3154.68,3072.49,3154.68,-1316031.24
2026-05-11,24062.69,0.0,0,0.0,82.19,12927.32,4172.2,1925.02,2500,North,11135.37,8597.22,2538.15,2455.96,2538.15,-1313493.08
2026-05-12,23538.19,0.0,0,0.0,82.19,12820.13,4172.4,1883.05,2500,West (New),10718.06,8555.45,2162.6,2080.41,2162.6,-1311330.48
2026-05-13,22285.19,0.0,0,0.0,82.19,12044.32,4172.6,1782.82,2500,West (New),10240.87,8455.42,1785.45,1703.26,1785.45,-1309545.03
2026-05-14,23946.91,0.0,0,0.0,82.19,12480.51,4172.8,1915.75,2500,North,11466.41,8588.55,2877.85,2795.66,2877.85,-1306667.18
2026-05-15,24907.22,0.0,0,0.0,82.19,13148.45,4173.0,1992.58,2500,West (New),11758.77,8665.58,3093.19,3011.0,3093.19,-1303573.99
2026-05-16,23922.57,0.0,0,0.0,82.19,12877.89,4173.2,1913.81,2500,North,11044.69,8587.01,2457.68,2375.49,2457.68,-1301116.31
2026-05-17,23607.96,0.0,0,0.0,82.19,12165.03,4173.4,1888.64,2500,West (New),11442.92,8562.04,2880.89,2798.7,2880.89,-1298235.42
2026-05-18,22653.83,0.0,0,0.0,82.19,12454.75,4173.6,1812.31,2500,North,10199.08,8485.91,1713.18,1630.98,1713.18,-1296522.24
2026-05-19,24943.87,0.0,0,0.0,82.19,13253.33,4173.8,1995.51,2500,West (New),11690.53,8669.31,3021.22,2939.03,3021.22,-1293501.02
2026-05-20,23756.98,0.0,0,0.0,82.19,12923.31,4174.0,1900.56,2500,North,10833.68,8574.56,2259.12,2176.93,2259.12,-1291241.9
2026-05-21,24818.4,0.0,0,0.0,82.19,12814.4,4174.2,1985.47,2500,North,12004.01,8659.67,3344.33,3262.14,3344.33,-1287897.57
2026-05-22,24636.62,0.0,0,0.0,82.19,12363.52,4174.4,1970.93,2500,North,12273.11,8645.33,3627.78,3545.58,3627.78,-1284269.79
