Date,Revenue,COGS,Salaries,Marketing,Rent,Utilities,CapEx,Loan_Payment,Product_Line,Department_Expense_Type,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
25-02-2026,16234.73,7140.93,2578.6,1791.33,1500,382.11,0,0,Software,Marketing,9093.81,6252.04,2841.76,2841.76,493907.17
26-02-2026,15745.42,6717.27,2578.7,1503.23,1500,383.08,0,0,Software,Marketing,9028.15,5965.01,3063.14,3063.14,496970.31
27-02-2026,16335.68,6571.16,2578.8,1727.38,1500,384.02,0,0,Services,Marketing,9764.53,6190.2,3574.32,3574.32,500544.63
28-02-2026,16713.17,7464.02,2578.9,1382.9,1500,384.95,0,0,Hardware,R&D,9249.15,5846.75,3402.4,3402.4,503947.03
01-03-2026,15440.72,6197.72,2579,1375.78,1500,385.84,0,2000,Software,Sales,9243,5840.62,3402.38,1402.38,505349.42
02-03-2026,15574.76,6362.09,2579.1,1540.87,1500,386.71,0,0,Services,Sales,9212.67,6006.68,3205.99,3205.99,508555.41
03-03-2026,16651.32,7351.3,2579.2,1743.18,1500,387.55,0,0,Hardware,Sales,9300.03,6209.94,3090.09,3090.09,511645.5
04-03-2026,16454.18,7313.82,2579.3,1957.31,1500,388.37,0,0,Hardware,Sales,9140.36,6424.98,2715.38,2715.38,514360.88
05-03-2026,16368.61,7356.52,2579.4,1705.49,1500,389.16,0,0,Consulting,Sales,9012.09,6174.05,2838.04,2838.04,517198.92
06-03-2026,14950.11,6035.95,2579.5,1525.38,1500,389.93,0,0,Software,Sales,8914.16,5994.81,2919.35,2919.35,520118.27
07-03-2026,15897.82,6837.8,2579.6,1600,1500,390.67,0,0,Hardware,Sales,9060.02,6070.26,2989.75,2989.75,523108.02
08-03-2026,15887.34,6427.3,2579.7,1470.12,1500,391.38,0,0,Software,Marketing,9460.04,5941.2,3518.84,3518.84,526626.87
09-03-2026,16824.57,7565.06,2579.8,1796.26,1500,392.07,0,0,Hardware,Sales,9259.51,6268.13,2991.38,2991.38,529618.24
10-03-2026,16529.16,7077.32,2579.9,1825.68,1500,392.72,0,0,Hardware,Marketing,9451.84,6298.3,3153.53,3153.53,532771.78
11-03-2026,16124.92,6645.09,2580,1749.29,1500,393.35,0,0,Software,Sales,9479.83,6222.64,3257.18,3257.18,536028.96
12-03-2026,16361.41,6808.11,2580.1,1698.3,1500,393.96,0,0,Hardware,R&D,9553.29,6172.35,3380.94,3380.94,539409.9
13-03-2026,15685.4,6704.13,2580.2,1796.36,1500,394.53,0,0,Software,Sales,8981.27,6271.1,2710.17,2710.17,542120.07
14-03-2026,17339.41,7681.04,2580.3,1495.1,1500,395.08,0,0,Services,Marketing,9658.37,5970.47,3687.89,3687.89,545807.97
15-03-2026,15923.95,6914.21,2580.4,1852.89,1500,395.6,0,0,Hardware,Marketing,9009.75,6328.89,2680.86,2680.86,548488.82
16-03-2026,16510.47,6722.35,2580.5,1454.21,1500,396.09,0,0,Software,R&D,9788.12,5930.8,3857.32,3857.32,552346.14
17-03-2026,15544.85,6548.6,2580.6,1562.44,1500,396.55,0,0,Software,Marketing,8996.25,6039.59,2956.66,2956.66,555302.8
18-03-2026,16492.88,7119.14,2580.7,1319.52,1500,396.98,0,0,Software,Sales,9373.74,5797.21,3576.53,3576.53,558879.34
19-03-2026,16194.35,6785.3,2580.8,1924.91,1500,397.39,0,0,Software,R&D,9409.05,6403.1,3005.95,3005.95,561885.28
20-03-2026,16945.6,7599.49,2580.9,1412.17,1500,397.77,0,0,Services,Marketing,9346.11,5890.84,3455.27,3455.27,565340.56
21-03-2026,16152.94,6878.88,2581,1915.38,1500,398.11,0,0,Software,Sales,9274.06,6394.49,2879.57,2879.57,568220.13
22-03-2026,16252.82,7160.5,2581.1,1716.44,1500,398.43,0,0,Software,Marketing,9092.33,6195.97,2896.36,2896.36,571116.48
23-03-2026,16596.81,7376.95,2581.2,1446.24,1500,398.72,0,0,Software,Sales,9219.86,5926.16,3293.7,3293.7,574410.18
24-03-2026,16967.97,7257.29,2581.3,1617.1,1500,398.98,0,0,Hardware,Marketing,9710.68,6097.38,3613.3,3613.3,578023.48
25-03-2026,16384.38,6930.17,2581.4,1700.75,1500,399.21,0,0,Hardware,R&D,9454.21,6181.36,3272.85,3272.85,581296.33
26-03-2026,17291.93,7253.99,2581.5,1915.24,1500,399.41,0,0,Software,Marketing,10037.94,6396.15,3641.79,3641.79,584938.12
27-03-2026,17034.83,7253.58,2581.6,1938.45,1500,399.58,0,0,Services,R&D,9781.25,6419.63,3361.62,3361.62,588299.74
28-03-2026,15541.08,6301.82,2581.7,1672.52,1500,399.72,0,0,Software,Sales,9239.26,6153.94,3085.31,3085.31,591385.05
29-03-2026,16245.19,7202.64,2581.8,1833.25,1500,399.84,0,0,Hardware,Sales,9042.55,6314.89,2727.67,2727.67,594112.72
30-03-2026,17614.23,7484.78,2581.9,1500.01,1500,399.92,0,0,Software,Sales,10129.45,5981.83,4147.61,4147.61,598260.33
31-03-2026,16990.99,7158.89,2582,1661.3,1500,399.97,0,0,Software,Marketing,9832.09,6143.27,3688.82,3688.82,601949.15
01-04-2026,16894.88,7299.37,2582.1,1702.47,1500,400,0,2000,Hardware,Admin,9595.51,6184.57,3410.94,1410.94,603360.08
02-04-2026,17061.73,7309.76,2582.2,1947.97,1500,399.99,0,0,Hardware,R&D,9751.96,6430.17,3321.8,3321.8,606681.88
03-04-2026,16277.92,6540.37,2582.3,1767.24,1500,399.96,0,0,Hardware,Sales,9737.55,6249.5,3488.05,3488.05,610169.94
04-04-2026,17366.03,7257.89,2582.4,2007.25,1500,399.89,0,0,Services,Marketing,10108.13,6489.54,3618.59,3618.59,613788.53
05-04-2026,16882.27,6874.88,2582.5,1441.83,1500,399.8,0,0,Consulting,Sales,10007.39,5924.13,4083.25,4083.25,617871.78
06-04-2026,17243.53,7646.34,2582.6,2013.08,1500,399.68,0,0,Services,Sales,9597.19,6495.36,3101.83,3101.83,620973.62
07-04-2026,17631.22,7274.39,2582.7,2057.21,1500,399.52,0,0,Services,Sales,10356.83,6539.43,3817.4,3817.4,624791.02
08-04-2026,17544.56,7077.9,2582.8,1840.01,1500,399.34,0,0,Software,Sales,10466.66,6322.14,4144.52,4144.52,628935.54
09-04-2026,17278.82,6944.47,2582.9,1992.92,1500,399.13,0,0,Software,R&D,10334.35,6474.94,3859.41,3859.41,632794.94
10-04-2026,17417.56,7726.23,2583,1792.39,1500,398.89,0,0,Services,Sales,9691.32,6274.28,3417.05,3417.05,636211.99
11-04-2026,16031.4,7113.79,2583.1,1340.1,1500,398.61,0,0,Software,Marketing,8917.61,5821.82,3095.79,3095.79,639307.78
12-04-2026,18212.09,7285.84,2583.2,1486.62,1500,398.31,0,0,Software,Sales,10926.25,5968.13,4958.12,4958.12,644265.9
13-04-2026,17337.49,7661.95,2583.3,1722.87,1500,397.99,0,0,Hardware,Sales,9675.53,6204.16,3471.38,3471.38,647737.28
14-04-2026,16163.23,6586.14,2583.4,1835.38,1500,397.63,0,0,Software,Sales,9577.09,6316.41,3260.68,3260.68,650997.96
15-04-2026,16182.08,7011.02,2583.5,1366.8,1500,397.24,0,0,Software,Marketing,9171.07,5847.54,3323.53,3323.53,654321.49
16-04-2026,17324.54,7508.51,2583.6,1835.98,1500,396.83,0,0,Software,R&D,9816.03,6316.41,3499.62,3499.62,657821.11
17-04-2026,17032.41,7017.2,2583.7,1507.29,1500,396.38,0,0,Software,Marketing,10015.2,5987.37,4027.83,4027.83,661848.94
18-04-2026,16580.05,6775.57,2583.8,1619.33,1500,395.91,0,0,Software,Admin,9804.48,6099.04,3705.44,3705.44,665554.38
19-04-2026,16136.81,6972.9,2583.9,1884.12,1500,395.41,0,0,Software,Sales,9163.92,6363.42,2800.49,2800.49,668354.88
20-04-2026,16174.1,7270.92,2584,1631.97,1500,394.88,0,0,Services,Sales,8903.19,6110.85,2792.34,2792.34,671147.21
21-04-2026,17432.64,7041.44,2584.1,1579.98,1500,394.32,0,0,Software,Admin,10391.19,6058.4,4332.79,4332.79,675480.01
22-04-2026,17082.93,7248.1,2584.2,1866.61,1500,393.73,0,0,Hardware,R&D,9834.83,6344.54,3490.29,3490.29,678970.3
23-04-2026,16805.51,6810.79,2584.3,1752.06,1500,393.12,0,0,Software,Marketing,9994.72,6229.49,3765.23,3765.23,682735.53
24-04-2026,16704.62,6701.18,2584.4,1414.36,1500,392.48,0,0,Services,Marketing,10003.43,5891.24,4112.2,4112.2,686847.73
25-04-2026,17412.12,7230.77,2584.5,1507.21,1500,391.81,0,0,Software,R&D,10181.35,5983.52,4197.83,4197.83,691045.55
26-04-2026,16858.9,7544.58,2584.6,1408.64,1500,391.12,0,0,Services,R&D,9314.32,5884.35,3429.96,3429.96,694475.52
27-04-2026,17497.17,7842.62,2584.7,1585.28,1500,390.39,0,0,Consulting,Sales,9654.55,6060.38,3594.17,3594.17,698069.69
28-04-2026,16678.07,6964.7,2584.8,1529.01,1500,389.65,0,0,Software,Admin,9713.37,6003.46,3709.91,3709.91,701779.6
29-04-2026,16094.24,6883.52,2584.9,1578.58,1500,388.87,0,0,Consulting,Marketing,9210.73,6052.35,3158.38,3158.38,704937.98
30-04-2026,17287.68,7178.51,2585,1812.01,1500,388.07,0,0,Hardware,Marketing,10109.17,6285.08,3824.1,3824.1,708762.08
01-05-2026,15983.73,6559.83,2585.1,1298.31,1500,387.24,0,2000,Hardware,Marketing,9423.9,5770.65,3653.25,1653.25,710415.33
02-05-2026,16338.49,6890.47,2585.2,1348.29,1500,386.39,0,0,Software,Marketing,9448.02,5819.88,3628.14,3628.14,714043.46
03-05-2026,16981.87,7507.79,2585.3,1489.67,1500,385.51,0,0,Services,Sales,9474.08,5960.48,3513.61,3513.61,717557.07
04-05-2026,16624.23,7045.95,2585.4,1707.99,1500,384.6,0,0,Software,Marketing,9578.29,6177.99,3400.29,3400.29,720957.37
05-05-2026,16781.59,7321.64,2585.5,1741.09,1500,383.67,0,0,Hardware,Admin,9459.95,6210.26,3249.69,3249.69,724207.06
06-05-2026,16909.92,6979.35,2585.6,1626.28,1500,382.72,0,0,Services,Sales,9930.57,6094.6,3835.97,3835.97,728043.03
07-05-2026,16327.81,6749.44,2585.7,1533.46,1500,381.74,0,0,Services,Sales,9578.36,6000.9,3577.46,3577.46,731620.5
08-05-2026,16663.15,6794.88,2585.8,1637.88,1500,380.74,0,0,Services,Marketing,9868.28,6104.41,3763.87,3763.87,735384.36
09-05-2026,16613.51,7136.16,2585.9,1364.56,1500,379.71,0,0,Services,Sales,9477.34,5830.17,3647.18,3647.18,739031.54
10-05-2026,16619.48,6990.32,2586,1751.41,1500,378.66,0,0,Hardware,Marketing,9629.16,6216.07,3413.09,3413.09,742444.63
11-05-2026,16435.04,6671.72,2586.1,1363.88,1500,377.59,0,0,Software,Sales,9763.32,5827.57,3935.75,3935.75,746380.38
12-05-2026,16057.02,6614.34,2586.2,1878.93,1500,376.49,0,0,Software,Sales,9442.68,6341.62,3101.06,3101.06,749481.44
13-05-2026,16507.46,7074.17,2586.3,1400.35,1500,375.37,0,0,Hardware,Admin,9433.29,5862.02,3571.27,3571.27,753052.72
14-05-2026,15245.06,6680.13,2586.4,1271.76,1500,374.23,0,0,Hardware,Sales,8564.93,5732.39,2832.53,2832.53,755885.25
15-05-2026,16922.42,6836.83,2586.5,1806.9,1500,373.06,0,0,Software,Marketing,10085.59,6266.46,3819.13,3819.13,759704.38
16-05-2026,16692.38,7394.24,2586.6,1583.13,1500,371.88,0,0,Services,Sales,9298.14,6041.61,3256.53,3256.53,762960.91
17-05-2026,17254.7,7114.88,2586.7,1696.51,1500,370.67,0,0,Hardware,Sales,10139.82,6153.88,3985.94,3985.94,766946.85
18-05-2026,16965.88,7122.32,2586.8,1750.89,1500,369.45,0,0,Software,Marketing,9843.56,6207.14,3636.42,3636.42,770583.27
19-05-2026,16205.83,6779.11,2586.9,1417.46,1500,368.2,0,0,Services,Sales,9426.72,5872.55,3554.16,3554.16,774137.43
20-05-2026,16521.34,7205.11,2587,1930.08,1500,366.93,0,0,Software,R&D,9316.23,6384.01,2932.22,2932.22,777069.65
21-05-2026,15845.02,6693.27,2587.1,1592.38,1500,365.64,0,0,Hardware,Marketing,9151.75,6045.12,3106.63,3106.63,780176.28
22-05-2026,16822.35,6804.83,2587.2,1996.94,1500,364.33,0,0,Software,Sales,10017.52,6448.48,3569.04,3569.04,783745.32
23-05-2026,16459.86,7367.08,2587.3,1555.73,1500,363.01,0,0,Software,Admin,9092.78,6006.04,3086.74,3086.74,786832.07
24-05-2026,15919.84,6503.13,2587.4,1442.84,1500,361.66,0,0,Software,Marketing,9416.72,5891.9,3524.81,3524.81,790356.88
25-05-2026,16211.7,7264.97,2587.5,1363.67,1500,360.3,0,0,Services,Marketing,8946.73,5811.46,3135.27,3135.27,793492.14
26-05-2026,16813,7441.32,2587.6,1801.79,1500,358.92,0,0,Hardware,Sales,9371.68,6248.31,3123.37,3123.37,796615.52
27-05-2026,15536.86,6564.31,2587.7,1303.22,1500,357.52,0,0,Hardware,Marketing,8972.55,5748.44,3224.11,3224.11,799839.63
28-05-2026,16363.93,6847.31,2587.8,1653.78,1500,356.1,0,0,Software,Sales,9516.62,6097.68,3418.94,3418.94,803258.57
29-05-2026,15327.52,6287.38,2587.9,1371.37,1500,354.67,0,0,Consulting,Marketing,9040.14,5813.94,3226.2,3226.2,806484.76
30-05-2026,15752.75,7078.91,2588,1326.78,1500,353.22,0,0,Software,Marketing,8673.84,5768.01,2905.84,2905.84,809390.6
31-05-2026,16079.35,7231.01,2588.1,1655.44,1500,351.76,0,0,Hardware,Sales,8848.34,6095.3,2753.04,2753.04,812143.64
01-06-2026,15779.22,6417.82,2588.2,1416.29,1500,350.28,0,2000,Software,Sales,9361.41,5854.77,3506.64,1506.64,813650.28
02-06-2026,15811.52,6460.7,2588.3,1367.36,1500,348.78,0,0,Software,Sales,9350.82,5804.45,3546.37,3546.37,817196.64
03-06-2026,15541.94,6528.7,2588.4,1717.2,1500,347.28,0,0,Software,Sales,9013.24,6152.88,2860.36,2860.36,820057
04-06-2026,17017.43,6917.92,2588.5,1494.73,1500,345.75,0,0,Software,Sales,10099.5,5928.99,4170.52,4170.52,824227.52
05-06-2026,15394.3,6423.35,2588.6,1401.61,1500,344.22,0,0,Software,Marketing,8970.96,5834.43,3136.52,3136.52,827364.05
06-06-2026,15422.54,6792.18,2588.7,1708.86,1500,342.67,0,0,Software,Marketing,8630.36,6140.22,2490.13,2490.13,829854.18
07-06-2026,15867.18,6954.76,2588.8,1555.56,1500,341.11,0,0,Services,Admin,8912.41,5985.46,2926.95,2926.95,832781.13
08-06-2026,15494.13,6653.61,2588.9,1660.81,1500,339.53,0,0,Software,Admin,8840.52,6089.25,2751.27,2751.27,835532.4
09-06-2026,16772.53,7022.19,2589,2009.35,1500,337.95,0,0,Hardware,Marketing,9750.35,6436.29,3314.05,3314.05,838846.45
10-06-2026,15017.56,6116.22,2589.1,1544.23,1500,336.35,0,0,Consulting,Sales,8901.34,5969.68,2931.66,2931.66,841778.12
11-06-2026,16801.4,7429.48,2589.2,1345.72,1500,334.74,0,0,Services,Marketing,9371.91,5769.66,3602.25,3602.25,845380.37
12-06-2026,16364.69,6819.61,2589.3,1572.64,1500,333.12,0,0,Hardware,Admin,9545.08,5995.06,3550.02,3550.02,848930.38
13-06-2026,16540.36,7050.31,2589.4,1718.58,1500,331.49,0,0,Software,R&D,9490.05,6139.47,3350.57,3350.57,852280.96
14-06-2026,15934.43,6724.44,2589.5,1784.88,1500,329.86,0,0,Hardware,R&D,9210,6204.23,3005.76,3005.76,855286.72
15-06-2026,15759.63,6769.25,2589.6,1760.68,1500,328.21,0,0,Hardware,Sales,8990.38,6178.49,2811.89,2811.89,858098.61
16-06-2026,15631.12,6862.57,2589.7,1814.67,1500,326.56,0,0,Software,Marketing,8768.56,6230.92,2537.64,2537.64,860636.25
17-06-2026,16069.3,6504.14,2589.8,1625.47,1500,324.89,0,0,Software,R&D,9565.15,6040.16,3524.99,3524.99,864161.24
18-06-2026,15709.19,6957.63,2589.9,1779.86,1500,323.22,0,0,Hardware,Sales,8751.56,6192.99,2558.57,2558.57,866719.81
19-06-2026,16329.18,6584.38,2590,1558.14,1500,321.55,0,0,Software,Sales,9744.8,5969.69,3775.11,3775.11,870494.92
20-06-2026,16058.02,6520.86,2590.1,1524.23,1500,319.86,0,0,Software,Sales,9537.16,5934.2,3602.96,3602.96,874097.88
21-06-2026,15178.31,6119.62,2590.2,1447.42,1500,318.18,0,0,Software,Sales,9058.69,5855.8,3202.89,3202.89,877300.77
22-06-2026,16646.99,7216.5,2590.3,1634.74,1500,316.48,0,0,Consulting,Admin,9430.49,6041.52,3388.97,3388.97,880689.73
23-06-2026,15242.82,6756.28,2590.4,1426.52,1500,314.78,0,0,Software,Sales,8486.55,5831.7,2654.84,2654.84,883344.58
24-06-2026,14833.52,6345.12,2590.5,1327.51,1500,313.08,0,0,Hardware,Sales,8488.39,5731.09,2757.3,2757.3,886101.88
25-06-2026,15606.16,6831.3,2590.6,1390.83,1500,311.37,0,0,Hardware,Sales,8774.86,5792.8,2982.06,2982.06,889083.94
26-06-2026,15343.82,6898.96,2590.7,1778.51,1500,309.66,0,0,Consulting,Sales,8444.87,6178.88,2265.99,2265.99,891349.93
27-06-2026,15723.08,6421.11,2590.8,1321.44,1500,307.95,0,0,Software,Sales,9301.97,5720.19,3581.78,3581.78,894931.71
28-06-2026,15696.11,6319.58,2590.9,1481.2,1500,306.23,0,0,Services,Sales,9376.53,5878.33,3498.2,3498.2,898429.91
29-06-2026,15488.66,6545.2,2591,1580.78,1500,304.51,0,0,Consulting,Marketing,8943.46,5976.29,2967.17,2967.17,901397.08
30-06-2026,15886.27,6410.07,2591.1,1610.43,1500,302.8,0,0,Software,Marketing,9476.21,6004.32,3471.88,3471.88,904868.96
01-07-2026,15535.22,6974.98,2591.2,1605.17,1500,301.08,0,2000,Services,Sales,8560.24,5997.44,2562.79,562.79,905431.76
02-07-2026,16624.62,7076.25,2591.3,1770.66,1500,299.35,0,0,Software,Admin,9548.37,6161.32,3387.06,3387.06,908818.81
03-07-2026,15672.9,6435.22,2591.4,1432.94,1500,297.63,35377.72,0,Software,Marketing,9237.67,5821.98,3415.7,-31962.02,876856.79
04-07-2026,14957.38,6484.15,2591.5,1447.7,1500,295.92,0,0,Software,R&D,8473.23,5835.12,2638.11,2638.11,879494.9
05-07-2026,15152.63,6181.18,2591.6,1640.93,1500,294.2,0,0,Services,Marketing,8971.45,6026.73,2944.71,2944.71,882439.61
06-07-2026,14991.07,6231.06,2591.7,1383.05,1500,292.48,0,0,Services,Marketing,8760.01,5767.23,2992.78,2992.78,885432.4
07-07-2026,15253.92,6497.13,2591.8,1233.49,1500,290.77,0,0,Hardware,Admin,8756.78,5616.06,3140.73,3140.73,888573.12
08-07-2026,14691.51,6437.53,2591.9,1391.53,1500,289.06,0,0,Software,Sales,8253.99,5772.49,2481.5,2481.5,891054.62
09-07-2026,14753.37,6592.83,2592,1764.58,1500,287.35,0,0,Services,Marketing,8160.54,6143.92,2016.62,2016.62,893071.25
10-07-2026,14794,6197.3,2592.1,1413.24,1500,285.64,0,0,Software,Marketing,8596.7,5790.99,2805.71,2805.71,895876.96
11-07-2026,14744.25,6553.75,2592.2,1489.74,1500,283.94,0,0,Software,Marketing,8190.5,5865.88,2324.62,2324.62,898201.58
12-07-2026,14226.15,6168.28,2592.3,1447.47,1500,282.25,0,0,Software,Admin,8057.88,5822.02,2235.86,2235.86,900437.44
13-07-2026,13939.82,5842.78,2592.4,1558.29,1500,280.56,0,0,Hardware,R&D,8097.04,5931.25,2165.8,2165.8,902603.24
14-07-2026,15015.45,6514.81,2592.5,1725.49,1500,278.87,0,0,Hardware,Marketing,8500.63,6096.87,2403.77,2403.77,905007
15-07-2026,15229.96,6803.55,2592.6,1801.92,1500,277.19,0,0,Hardware,Sales,8426.41,6171.71,2254.7,2254.7,907261.7
16-07-2026,14929.96,5990.6,2592.7,1757.43,1500,275.52,0,0,Software,R&D,8939.36,6125.65,2813.71,2813.71,910075.41
17-07-2026,15331.74,6893.41,2592.8,1553.51,1500,273.86,0,0,Software,R&D,8438.33,5920.16,2518.16,2518.16,912593.58
18-07-2026,15083.7,6088.58,2592.9,1767.33,1500,272.2,0,0,Software,Sales,8995.12,6132.43,2862.69,2862.69,915456.27
19-07-2026,15216.99,6264.33,2593,1556.15,1500,270.55,0,0,Software,Marketing,8952.66,5919.7,3032.96,3032.96,918489.23
20-07-2026,15428.8,6696.86,2593.1,1405.49,1500,268.91,0,0,Software,Sales,8731.94,5767.51,2964.43,2964.43,921453.66
21-07-2026,14532.84,5945.9,2593.2,1321.8,1500,267.28,0,0,Services,Sales,8586.94,5682.29,2904.66,2904.66,924358.31
22-07-2026,15109.31,6070.6,2593.3,1495.68,1500,265.66,0,0,Hardware,R&D,9038.72,5854.65,3184.07,3184.07,927542.38
23-07-2026,15178.73,6099.19,2593.4,1263.99,1500,264.05,0,0,Consulting,Sales,9079.54,5621.44,3458.1,3458.1,931000.48
24-07-2026,14530.98,5986.08,2593.5,1335.08,1500,262.45,0,0,Software,Sales,8544.9,5691.04,2853.87,2853.87,933854.35
25-07-2026,15020.5,6519.68,2593.6,1258.69,1500,260.86,0,0,Consulting,R&D,8500.82,5613.15,2887.67,2887.67,936742.01
26-07-2026,14958.82,6147.75,2593.7,1483.22,1500,259.29,0,0,Software,Sales,8811.07,5836.21,2974.86,2974.86,939716.87
27-07-2026,14458.74,5935.47,2593.8,1643.01,1500,257.72,0,0,Hardware,Marketing,8523.28,5994.54,2528.74,2528.74,942245.61
28-07-2026,14628.36,6578.72,2593.9,1228.38,1500,256.17,0,0,Software,Sales,8049.64,5578.45,2471.19,2471.19,944716.8
29-07-2026,14049.59,5626.44,2594,1496.66,1500,254.63,0,0,Software,R&D,8423.15,5845.29,2577.85,2577.85,947294.65
30-07-2026,14762.79,6245.38,2594.1,1594.38,1500,253.1,0,0,Services,Marketing,8517.42,5941.59,2575.83,2575.83,949870.48
31-07-2026,14669.38,6033.84,2594.2,1713.4,1500,251.59,0,0,Hardware,Marketing,8635.54,6059.19,2576.35,2576.35,952446.84
01-08-2026,14203.71,6290.25,2594.3,1630.65,1500,250.09,0,2000,Software,Sales,7913.46,5975.04,1938.42,-61.58,952385.26
02-08-2026,13635.97,5736.16,2594.4,1154.68,1500,248.61,0,0,Software,Marketing,7899.81,5497.69,2402.12,2402.12,954787.38
03-08-2026,13748.7,5967.62,2594.5,1597,1500,247.14,0,0,Software,Sales,7781.07,5938.64,1842.43,1842.43,956629.81
04-08-2026,14335.18,5890.29,2594.6,1347.2,1500,245.69,31682.94,0,Software,Sales,8444.89,5687.49,2757.4,-28925.54,927704.28
05-08-2026,14254.63,5949.54,2594.7,1533.66,1500,244.25,0,0,Services,R&D,8305.08,5872.62,2432.47,2432.47,930136.74
06-08-2026,13927.61,5836.81,2594.8,1185.97,1500,242.83,0,0,Consulting,Marketing,8090.8,5523.6,2567.2,2567.2,932703.94
07-08-2026,14470.64,6396.17,2594.9,1462.02,1500,241.43,0,0,Consulting,Sales,8074.47,5798.35,2276.12,2276.12,934980.06
08-08-2026,13914.42,5908.2,2595,1141.99,1500,240.04,0,0,Services,Sales,8006.22,5477.04,2529.18,2529.18,937509.24
09-08-2026,15096.18,6632.5,2595.1,1733.03,1500,238.68,0,0,Services,Sales,8463.68,6066.8,2396.88,2396.88,939906.12
10-08-2026,14377.51,6094.48,2595.2,1158.11,1500,237.33,25956.08,0,Software,Marketing,8283.03,5490.64,2792.39,-23163.69,916742.43
11-08-2026,14243.55,6269.49,2595.3,1675.47,1500,236,0,0,Software,R&D,7974.05,6006.77,1967.29,1967.29,918709.71
12-08-2026,13950.63,6197.68,2595.4,1655.82,1500,234.68,0,0,Software,Sales,7752.94,5985.91,1767.04,1767.04,920476.75
13-08-2026,14271.91,6232.01,2595.5,1193.53,1500,233.39,0,0,Software,Marketing,8039.9,5522.42,2517.48,2517.48,922994.23
14-08-2026,13868.6,6068.76,2595.6,1223.27,1500,232.12,0,0,Hardware,R&D,7799.84,5550.99,2248.85,2248.85,925243.08
15-08-2026,13984.1,6290.68,2595.7,1264.84,1500,230.86,0,0,Hardware,Sales,7693.41,5591.4,2102.01,2102.01,927345.09
16-08-2026,13610.92,5934.86,2595.8,1287.95,1500,229.63,0,0,Hardware,R&D,7676.06,5613.38,2062.68,2062.68,929407.77
17-08-2026,12720.69,5632.08,2595.9,1400.01,1500,228.42,0,0,Software,Marketing,7088.61,5724.33,1364.28,1364.28,930772.04
18-08-2026,14054.68,5719.1,2596,1265.69,1500,227.23,0,0,Services,Marketing,8335.59,5588.92,2746.66,2746.66,933518.71
19-08-2026,13761.51,6110.33,2596.1,1238.11,1500,226.06,0,0,Software,Marketing,7651.19,5560.27,2090.92,2090.92,935609.62
20-08-2026,14218.27,5755.64,2596.2,1539.72,1500,224.91,0,0,Hardware,Sales,8462.63,5860.83,2601.8,2601.8,938211.42
21-08-2026,13754.41,5614.44,2596.3,1126.02,1500,223.79,0,0,Software,R&D,8139.97,5446.11,2693.86,2693.86,940905.28
22-08-2026,14990.13,6579.58,2596.4,1415.5,1500,222.69,0,0,Hardware,Marketing,8410.55,5734.59,2675.96,2675.96,943581.24
23-08-2026,13333.29,5747.37,2596.5,1139.75,1500,221.61,0,0,Software,R&D,7585.92,5457.86,2128.06,2128.06,945709.3
24-08-2026,14015.98,5703.37,2596.6,1656.04,1500,220.55,0,0,Hardware,Sales,8312.61,5973.2,2339.41,2339.41,948048.72
25-08-2026,13397.68,5962.68,2596.7,1272.88,1500,219.52,0,0,Software,R&D,7435,5589.1,1845.9,1845.9,949894.62
26-08-2026,13889.3,5850.04,2596.8,1465.09,1500,218.51,0,0,Hardware,Marketing,8039.26,5780.39,2258.86,2258.86,952153.48
27-08-2026,13991.87,6240.52,2596.9,1175.97,1500,217.52,0,0,Hardware,Sales,7751.35,5490.4,2260.95,2260.95,954414.43
28-08-2026,13449.98,5649.45,2597,1517.28,1500,216.56,0,0,Hardware,Marketing,7800.52,5830.84,1969.68,1969.68,956384.11
29-08-2026,13092.97,5825.08,2597.1,1403,1500,215.63,0,0,Hardware,R&D,7267.89,5715.72,1552.17,1552.17,957936.28
30-08-2026,13969.23,5909.58,2597.2,1332.6,1500,214.72,0,0,Hardware,Sales,8059.65,5644.52,2415.13,2415.13,960351.42
31-08-2026,13194.54,5628.81,2597.3,1530.85,1500,213.83,0,0,Consulting,Sales,7565.73,5841.99,1723.74,1723.74,962075.16
01-09-2026,13717.34,5701.83,2597.4,1357.81,1500,212.97,0,2000,Services,Marketing,8015.5,5668.18,2347.32,347.32,962422.48
02-09-2026,13633.19,5904.57,2597.5,1517.54,1500,212.14,0,0,Software,R&D,7728.63,5827.18,1901.45,1901.45,964323.93
03-09-2026,14275.14,6276.62,2597.6,1246.55,1500,211.33,0,0,Software,R&D,7998.52,5555.48,2443.04,2443.04,966766.98
04-09-2026,12279.42,5031.48,2597.7,1181.34,1500,210.55,0,0,Software,Sales,7247.93,5489.58,1758.35,1758.35,968525.33
05-09-2026,14020.61,5960.39,2597.8,1244.49,1500,209.79,0,0,Services,Sales,8060.22,5552.08,2508.14,2508.14,971033.47
06-09-2026,14399.99,6106.56,2597.9,1633.95,1500,209.06,0,0,Software,Marketing,8293.43,5940.91,2352.52,2352.52,973385.99
07-09-2026,14435.37,6475.43,2598,1559.39,1500,208.36,0,0,Software,Marketing,7959.94,5865.75,2094.19,2094.19,975480.18
08-09-2026,13518.76,5937.87,2598.1,1522.35,1500,207.68,0,0,Consulting,Sales,7580.89,5828.13,1752.75,1752.75,977232.93
