Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow
27-03-2024,98327.33415013007,53047.55614466894,50073.22340840149,37742.288155198425,174974.14491475973,126,1461.1414872230673,27325.054031351337,154347.79618363248,45247.96270401396,124389.03444589915,72326.45193642048,46584.924126465965,3275.6244861293135,20028.962286046706,-1966.9133006844195,11513.16,-10595.749703652473,341015,-287221.3937807881
28-03-2024,156313.90236897892,44234.43284010215,52303.05800831624,63019.24841365993,417063.2493317288,289,1454.4705989933532,67423.71578266303,185136.75306468894,111124.75235863142,121205.23606175452,27432.092228137084,16977.35979091543,5699.410782940857,18298.82306140117,834.665251663765,11513.16,-9839.243877179713,273594,-185594.23495799722
29-03-2024,41907.99460062543,53601.178218389105,50047.17268940032,70098.4281717327,421631.2009377042,193,1463.9743148083785,59633.864685517365,254659.70209139108,52149.6015725057,70381.36635104773,28214.503890168955,33682.661888032744,2064.159623989064,12994.333014150268,-5337.338688795324,11513.16,-16975.120909289435,254869,-69444.3030396867
30-03-2024,38864.27130831359,102775.55772859942,15616.315162869481,17332.31415409624,434909.71785471775,258,1450.1637974866096,94539.74321316209,135568.03593894382,166834.99963972918,60757.60062070942,75920.08321462343,42859.904073224185,3092.1846801139864,31841.047184733066,-321.77775232864315,11513.16,-17600.688294927546,301236,-329216.55450962787
31-03-2024,134959.69742476766,38179.02257617164,44678.88595945024,28257.907934364815,170636.82979951485,276,1452.221316691962,124304.31277297068,195362.8463949561,156478.86362629867,98665.93260182673,66407.34368154476,21770.096658834773,2828.3671193034397,34614.08794289765,-5899.5315099723875,11513.16,-16196.959971668402,340067,-144173.06115346693
01-04-2024,54562.050677618376,38173.78981689033,53113.5939433371,51276.23092050037,215668.050317657,268,1456.0025259544213,62283.09282902642,224459.5945399243,157884.70805291826,69511.7675976961,26981.77287159668,14276.091368921181,3768.710718194657,41262.47043339623,2416.7688295763555,11513.16,-16472.756715927168,3921,-159606.4650312333
02-04-2024,96805.95288270019,90262.17862562841,22695.87924609954,34674.629070164585,151728.73119167177,157,1456.2483095136406,121800.39621643408,95920.45396141429,80377.80768189539,96868.25011608258,27039.074864895098,45749.32881742518,2566.419375313435,45181.973912846326,-3036.400621695679,11513.16,-13025.830079784817,30821,-214471.7084140348
03-04-2024,98351.42154644328,31416.467644266137,35828.956006395965,69797.6433330686,299416.8740199612,226,1461.4654783537453,93823.23442985956,185834.7867011631,172998.36216501976,41164.27637784871,71309.3490732539,20032.83633798192,4345.123752891688,32638.770658458045,2588.3002829508814,11513.16,-8804.243431303415,175412,-245752.60126985915
04-04-2024,111452.71133476225,48142.026022024686,15360.053663136241,49346.12378693979,219180.78383301193,190,1457.3496598456675,127971.73808610163,259191.28045008087,148432.65071491976,53602.03862876524,43320.59700666531,10207.937387040942,1755.029954981478,43215.6138584087,-1197.5757207173583,11513.16,-9906.296097012299,155423,-135760.13524423758
05-04-2024,108228.54130228606,96594.93437162951,29866.83515493885,41262.23839536429,386676.6766181885,63,1460.7316728358091,64631.8642712002,198684.7171675992,121987.99194030957,30371.508001152815,39145.25982981547,47163.940036520784,2125.8214810678073,50433.30561066006,-1061.3738534620334,11513.16,-11395.412538705496,2651,-120843.6185908617
06-04-2024,36851.0473991762,80150.70675067285,16026.808163947406,55801.657306757515,181153.2844828375,271,1459.3650996885349,111482.77919786677,167982.07677467115,111918.88713776224,100848.877025309,20544.469334056674,43290.386330362286,2918.692501335404,39224.72692822611,2509.112135141141,11513.16,-15751.387796389807,127939,-236316.94256720186
07-04-2024,111091.50983105798,46369.38896341764,49618.319637235094,39090.406420756226,269101.924499284,125,1451.694277518783,115348.54073869216,90833.4966713117,138819.79765750788,110765.1727208994,37921.442979390464,32621.083776264335,1669.107238477265,37445.17855381238,1577.8698224530908,11513.16,-9958.493870087681,143309,-52387.16548781638
08-04-2024,117977.26209407832,22704.58691111274,27788.149398698653,68936.96051371026,308621.91393659153,199,1465.9550772462517,55146.82782905514,182265.69097723256,74150.64248395327,97622.85401672081,52293.54686173894,34493.98096184096,3010.3518864862617,51039.33897287655,3202.8954577560753,11513.16,-9187.210400289401,197277,-341676.58986175223
09-04-2024,168064.47709864477,44817.95453906192,16382.598837127656,76570.70294045376,236701.33190161327,89,1462.328622426961,121405.08106164174,213099.55924915348,100432.3026020927,35594.72483201818,59939.32821007638,37094.19059499527,5081.333126082218,16148.129877629428,2396.83374878425,11513.16,-7677.170799476662,843,-25934.977071313362
10-04-2024,55643.28046729298,70406.78630537342,63490.84260893273,77470.71692000888,406305.7465767858,181,1466.2645335592852,95337.45813448189,201186.86048582324,88999.63002571743,90804.65154155073,35245.35898919118,24879.489104230353,1979.8235966529587,21337.575737687162,-4822.122944815283,11513.16,-11355.433782898554,263249,-198128.41414476794
11-04-2024,119233.3960664972,91289.6722583846,47654.50167238671,17819.354060089907,406297.41154814826,212,1465.4202836766683,48973.145406474854,81497.24724551053,62771.425796988005,88240.43651139845,37547.54619844786,32003.500410316476,1826.5380834849138,34085.614115567885,747.0705930200811,11513.16,-15509.611953533726,254236,-102342.98803014995
12-04-2024,155461.04478774205,47586.30086456209,33037.35133478709,36482.15600934983,417356.4517696963,189,1454.8175563027776,40618.76709579439,214137.15814892965,157420.9372374727,30837.397763997662,42981.60638725179,42481.52590408484,4045.0356810556455,46579.08707251228,-2460.356462006913,11513.16,-9316.127594224761,9394,-27472.981562411936
13-04-2024,183838.46651044078,108301.37430433492,43791.876672977945,68052.8748858111,201558.91912347535,108,1454.8184020808274,33940.74365015537,212276.49653278745,101019.1406594413,63945.75842072535,77463.91037239289,43026.22701923459,3707.8222523718764,32868.313030881705,512.2684433277645,11513.16,-9598.352663213744,131255,-318345.9702805632
14-04-2024,149488.14252057733,76678.43361331383,56895.30534797107,23236.277956890488,319889.368259602,178,1450.9702217940935,78071.49422941892,152301.17934513692,163860.85094466014,96940.61886149758,48512.413782244985,46771.07776500016,1558.8214062751247,40996.274950131745,-3910.0364111775207,11513.16,-17346.347686535082,63509,-269976.0117485598
15-04-2024,150998.62237669717,106349.22040860054,65225.40539757387,40307.39489481751,136722.78768568614,227,1464.9382594315477,79088.73592137339,259493.3334770401,144325.23395259975,41162.736594703674,55898.744617469354,45980.753515840595,5232.13336277857,32972.6059543051,3312.0092803321486,11513.16,-8415.101093627669,214309,-98736.68112759548
16-04-2024,64440.91479745216,38030.74914095503,25025.453188487692,68651.34621249043,228877.4114612962,192,1459.9119397903146,29403.560947493665,63118.932892135235,39132.513827649214,72428.38694833765,37644.24294507734,28310.26328358974,1229.4196105409048,19529.67566720914,-5330.841935726359,11513.16,-14786.59402444776,127896,-337787.3288111107
17-04-2024,43078.016342752686,46005.21673320948,63386.29744623993,27393.860034099816,255978.53295238997,102,1454.1131248151996,106809.96708931861,117428.72831222042,171313.0806954267,61988.32839230934,42225.533737520804,14330.821370136844,1245.5752372724721,49910.02402809376,-5236.948908942058,11513.16,-10636.16778184894,203056,-72521.69187036471
18-04-2024,53335.80360705184,90356.43689842884,49926.95129395947,62876.50289533088,141816.9726496838,167,1458.7262107368795,110164.3261931527,69570.84191203873,94119.7278608077,119741.06715263118,43066.89547170464,15321.57086500982,5981.038939078193,38362.396905717935,-2733.870463089525,11513.16,-12806.674927690208,128535,-51645.10751864867
19-04-2024,34020.37319212926,29953.211139588064,18552.641080175752,28838.008385858404,406573.13078499667,69,1455.1919807741856,113097.82530010073,125578.62985342272,127960.45471596062,58925.86965888068,34617.863799127306,18464.485151400855,2495.185733435994,28673.46763144065,-1997.5059846202967,11513.16,-11140.872920129259,220483,-126147.83444589551
20-04-2024,152066.84976594275,111061.13122300555,49385.151022774226,38355.83738911712,365015.92555185093,232,1464.2070967731331,122588.28898575858,140682.42680054868,115684.0877690226,37004.135092303724,79068.16084085447,18900.15492667063,4639.383474847869,37681.32743857929,-2254.954144841686,11513.16,-8564.30616576353,151291,-81391.89842594438
21-04-2024,42811.73073005172,28016.034380299752,23785.307214402037,21209.419611655547,126887.55173043802,99,1466.7828537332773,27387.9259228857,247024.41428263747,132888.60943653033,125340.8331846598,72673.20108171328,27967.708709041523,5800.896488573755,18797.93239775788,2421.5804821586817,11513.16,-9940.960210392157,238666,-50798.31526144303
22-04-2024,153719.11766709576,65152.33410658142,51476.82055282669,25182.144970095633,140090.1734926242,94,1465.1322179114188,48285.6346725014,216848.2780942038,46476.55535545285,37153.711225367144,19031.432908623727,39141.412253077484,5581.72379268702,15878.166219488056,548.7921787800833,11513.16,-16512.100927979427,14442,-306118.17340350634
23-04-2024,102974.70826457941,51757.218250027305,63546.4473389612,16785.104003655175,135108.91467527504,145,1464.0406968392808,39964.39919481527,202285.7617881642,98043.07800377544,49087.16323223553,33458.1763305309,28288.26822930487,5892.104865657384,20004.14828586384,-3930.0157414475257,11513.16,-9084.505944146345,99570,-142529.11547535975
24-04-2024,102759.2295825927,30383.10923587108,15311.264292074135,61117.53108702064,220079.29969647207,162,1467.343567408403,51772.113950734114,63106.636652875815,158231.00903574366,43875.91758318932,18363.692989146235,23115.345456597053,5089.127515160352,39782.12920714154,-2277.808836834577,11513.16,-10515.601039847257,32945,-45834.55505119305
25-04-2024,149347.73944681167,20744.98365285467,22289.265187225064,18953.35746486413,181969.84582477386,165,1465.4364444434777,93431.69646110052,235567.99345434387,87470.86235709525,34375.20861215502,58032.60121338391,9997.324067033725,4768.672044970877,28897.774673514366,-3381.567795671543,11513.16,-17876.434571335885,348611,-209439.7901307245
26-04-2024,129828.38005788956,81922.29486413124,49738.69137635,49981.90114579629,101312.11813071178,154,1466.383322912357,129798.97144959358,264758.38264733524,126210.37796986171,66283.22307482168,58704.630005268744,41240.20263058084,3641.296782597508,53635.754703252416,-2260.548851241294,11513.16,-10163.98767675996,122928,-277000.2168692878
27-04-2024,180406.69933459826,71032.70960947944,63318.988270614296,26845.785564297516,254475.03472682016,76,1450.5722714601413,70606.90005247798,188633.6076216649,147657.6111966745,82153.72742216133,65603.80503483563,45291.36664573461,5784.401133864832,26155.288950234975,4235.736512769457,11513.16,-12550.961370819077,150868,-120358.60252250914
28-04-2024,146368.62246805226,86980.94976057549,44439.8446856375,22211.917692760922,112737.1644325952,218,1455.1685285419653,43754.83280821415,193534.07722275727,55143.662035838766,94514.63514892154,79280.64930826302,23676.163075783486,5151.433310918338,48463.89240089521,1548.5232416560975,11513.16,-9626.630354961046,210215,-185203.63689316896
29-04-2024,101440.29678505703,62300.37800903244,27570.323254093448,32164.27616208695,315693.9432987041,173,1467.9458356260398,115786.12161625741,101961.57579810912,49449.59640119063,66215.8016661428,16245.638484403426,37289.92549808747,2940.6131235627845,34667.07315325068,-1492.2336442311544,11513.16,-13015.150280278882,204433,-242171.44442575716
30-04-2024,148252.31598548402,71056.29661542743,37823.370451292794,62641.38552423527,178299.86862024723,149,1458.442044808867,113277.43325442432,86600.85375715846,131699.85798611393,85260.04949386833,51688.99350589551,37191.10689781671,2859.1353927758873,14779.230442894088,3695.372226562261,11513.16,-10438.404933697067,37666,-176589.94366733162
01-05-2024,131412.57828843556,26474.19872625123,55844.74297765754,79222.38045449003,99659.69403456736,141,1470.2590948428497,73990.92995347735,67056.43068360057,155003.3826422459,75851.73109769648,41612.3336315828,32772.2160605477,3815.3945787744124,44195.6334889613,-5920.394801475167,11513.16,-16155.631873396982,184717,-242276.36967291462
02-05-2024,66078.7125463697,102326.35777461478,48218.34512616443,17888.40925579534,101609.49380283238,180,1459.5097646410213,50862.00826223098,179571.46613527712,37918.61705273265,85944.19995926201,44838.818965986065,32446.252638607133,6187.000858475434,31699.015676828432,-6243.577314756174,11513.16,-11206.58685054312,253433,-331340.92853800935
03-05-2024,65497.840586507686,30788.074829171375,17017.044140657377,63157.23160829479,408465.3022391547,207,1467.061902154453,35038.64396560628,212268.00469644312,61282.0925080426,59871.78544861096,61772.59924839723,41813.963437472696,3852.6156548679746,28005.297051575046,3905.2543149101375,11513.16,-11776.977207949845,234254,-159254.5148369681
04-05-2024,141513.27480351648,36617.46273144559,17987.24349987906,63399.28546139017,169266.22882553632,183,1453.4749208681365,121138.06674939701,273206.173911586,53042.595076285535,114688.04267385139,67772.81496966172,25749.339980109402,2290.1232389433676,24509.070154067493,-3110.8872558046587,11513.16,-8137.411968861066,196359,-299979.2252952911
05-05-2024,133670.47410849732,80481.71773870333,23988.028471645986,65018.489559747344,250130.87745962467,290,1452.7009132216979,99892.17710051381,125595.87709584665,93516.69778755307,100938.79578218955,28387.030764433177,46134.32173218312,2175.276905345123,15278.879959358705,3838.5448508206964,11513.16,-13745.484002837511,248247,-211792.38071744167
06-05-2024,108114.7559955001,102301.7299717617,24504.210363439975,35159.96781639221,262829.4629948825,127,1452.312030976454,55350.667329717544,189603.16764081662,131205.8580084287,84729.9114231005,34399.56120785366,29167.880270979556,5574.635918726728,25756.474535729474,-4632.873647840637,11513.16,-13999.189493490221,267716,-188002.76776485276
07-05-2024,121210.68332926018,65023.17758687952,66778.22179460869,50838.73068533508,271882.15633880894,261,1464.6078498191641,41809.95405526728,192256.30469462188,158025.24902477328,61816.66149660817,41887.6204907867,36768.25727999946,3485.9721263661645,12295.472118747724,-35.844607191332216,11513.16,-10841.276414285996,121699,-258561.50406470874
08-05-2024,155059.27932303518,48851.516224575345,47787.4583549793,28078.803902022857,221035.93485033305,277,1469.6311317350562,96524.15148013468,82366.40960235424,152479.76803403225,112231.301962223,18144.641990151347,34650.100183477174,1158.1283076053373,49534.869906543856,-4332.651782208531,11513.16,-13519.625704763252,145142,-27326.198263806116
09-05-2024,33855.11717772236,39226.136137030415,49484.6965449573,15950.776219096902,309623.8946497146,63,1466.7004583886928,63226.517600868334,250082.36749674514,52710.82260001991,84565.0117979439,72664.87546250143,23179.21975277026,4152.596079636846,36380.81306650173,-895.4065033906327,11513.16,-12754.346225781355,146797,-192573.73014716528
