Date,Revenue,Marketing,R&D_Contracts,COGS,Salaries,Rent,Utilities,Loan_Proceeds,Loan_Payment,Product_Sold,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
19-12-2025,19663.76,2949.56,221.68,8807.97,3107.7,1800,328.66,0,0,InnovateX Pro,10855.79,8407.6,2448.18,2448.18,-1453532.16
20-12-2025,21097.28,3164.59,220,9026.64,3107.85,1800,330.35,0,0,InnovateX Pro,12070.64,8622.79,3447.85,3447.85,-1450084.3
21-12-2025,21012.88,3151.93,256.27,8480.79,3108,1800,332.04,0,0,Legacy Product,12532.09,8648.24,3883.85,3883.85,-1446200.45
22-12-2025,21265.22,3189.78,179.95,9003.4,3108.15,1800,333.73,0,0,InnovateX Pro,12261.82,8611.61,3650.21,3650.21,-1442550.24
23-12-2025,21439.21,3215.88,193.97,8801.98,3108.3,1800,335.43,0,0,Legacy Product,12637.23,8653.59,3983.64,3983.64,-1438566.6
24-12-2025,20875.03,3131.26,213.51,9006.14,3108.45,1800,337.13,0,0,InnovateX Pro,11868.9,8590.35,3278.54,3278.54,-1435288.05
25-12-2025,21426.31,3213.95,236.88,8818.26,3108.6,1800,338.84,0,0,Legacy Product,12608.05,8698.27,3909.78,3909.78,-1431378.27
26-12-2025,22804.84,3420.73,239.47,10012.5,3108.75,1800,340.55,0,0,InnovateX Pro,12792.33,8909.5,3882.84,3882.84,-1427495.44
27-12-2025,21601.17,3240.18,208.01,9580.7,3108.9,1800,342.27,0,0,Legacy Product,12020.48,8699.36,3321.12,3321.12,-1424174.31
28-12-2025,21814.77,3272.22,207.79,9387.74,3109.05,1800,343.98,0,0,InnovateX Pro,12427.03,8733.04,3693.99,3693.99,-1420480.32
29-12-2025,20991.95,3148.79,188.21,8806.38,3109.2,1800,345.7,0,0,InnovateX Pro,12185.57,8591.91,3593.67,3593.67,-1416886.65
30-12-2025,21624.54,3243.68,219.59,9408.88,3109.35,1800,347.42,0,0,InnovateX Pro,12215.67,8720.04,3495.62,3495.62,-1413391.03
31-12-2025,19405.79,2910.87,209.7,8243.68,3109.5,1800,349.14,0,0,InnovateX Pro,11162.11,8379.21,2782.9,2782.9,-1410608.13
01-01-2026,21084.34,3162.65,246.76,8888.44,3109.65,1800,350.86,0,4000,InnovateX Pro,12195.9,8669.93,3525.97,-474.03,-1411082.16
02-01-2026,20191.42,3028.71,250.01,9063.12,3109.8,1800,352.58,0,0,InnovateX Pro,11128.3,8541.1,2587.2,2587.2,-1408494.96
03-01-2026,22051.29,3307.69,152.16,9389.05,3109.95,1800,354.3,0,0,InnovateX Pro,12662.25,8724.1,3938.15,3938.15,-1404556.81
04-01-2026,20623.83,3093.57,254,8880.51,3110.1,1800,356.02,0,0,Legacy Product,11743.32,8613.69,3129.63,3129.63,-1401427.19
05-01-2026,21239.26,3185.89,218.25,8498.05,3110.25,1800,357.73,0,0,InnovateX Pro,12741.21,8672.13,4069.08,4069.08,-1397358.1
06-01-2026,20337.36,3050.6,222.18,8477.89,3110.4,1800,359.45,0,0,InnovateX Pro,11859.47,8542.63,3316.84,3316.84,-1394041.26
07-01-2026,20364.74,3054.71,193.49,8237.66,3110.55,1800,361.16,0,0,InnovateX Pro,12127.07,8519.91,3607.17,3607.17,-1390434.09
08-01-2026,22654.31,3398.15,159.45,9969.53,3110.7,1800,362.87,0,0,InnovateX Pro,12684.78,8831.16,3853.62,3853.62,-1386580.47
09-01-2026,21070.54,3160.58,179.35,8517.46,3110.85,1800,364.57,0,0,InnovateX Pro,12553.07,8615.35,3937.72,3937.72,-1382642.75
10-01-2026,21387.16,3208.07,197.5,8886.24,3111,1800,366.27,0,0,InnovateX Pro,12500.92,8682.84,3818.07,3818.07,-1378824.68
11-01-2026,20523.21,3078.48,194.33,9053.59,3111.15,1800,367.96,0,0,InnovateX Pro,11469.62,8551.92,2917.69,2917.69,-1375906.98
12-01-2026,20756.29,3113.44,222.74,8383.57,3111.3,1800,369.65,0,0,Legacy Product,12372.72,8617.14,3755.58,3755.58,-1372151.4
13-01-2026,21521.12,3228.17,170.1,8608.53,3111.45,1800,371.34,0,0,InnovateX Pro,12912.59,8681.05,4231.53,4231.53,-1367919.87
14-01-2026,22618.66,3392.8,196.56,9990.76,3111.6,1800,373.02,0,0,Legacy Product,12627.9,8873.97,3753.93,3753.93,-1364165.94
15-01-2026,22328.84,3349.33,166.07,9505.5,3111.75,1800,374.69,0,0,InnovateX Pro,12823.34,8801.83,4021.5,4021.5,-1360144.43
16-01-2026,21854.93,3278.24,150.06,9821.5,3111.9,1800,376.35,0,0,InnovateX Pro,12033.43,8716.54,3316.88,3316.88,-1356827.55
17-01-2026,22489.71,3373.46,220.22,10105.54,3112.05,1800,378,0,0,Legacy Product,12384.16,8883.73,3500.43,3500.43,-1353327.12
18-01-2026,21914.14,3287.12,191.46,9539.92,3112.2,1800,379.65,0,0,InnovateX Pro,12374.22,8770.44,3603.78,3603.78,-1349723.34
19-01-2026,22907.35,3436.1,216.79,9924.91,3112.35,1800,381.29,0,0,InnovateX Pro,12982.45,8946.53,4035.92,4035.92,-1345687.42
20-01-2026,21130.66,3169.6,213.1,9487.43,3112.5,1800,382.92,0,0,InnovateX Pro,11643.22,8678.11,2965.11,2965.11,-1342722.31
21-01-2026,21060.35,3159.05,182.46,8744.2,3112.65,1800,384.54,0,0,InnovateX Pro,12316.16,8638.7,3677.45,3677.45,-1339044.86
22-01-2026,20658,3098.7,224.16,8426.5,3112.8,1800,386.15,0,0,InnovateX Pro,12231.49,8621.81,3609.69,3609.69,-1335435.17
23-01-2026,21296.9,3194.53,222.47,9255.58,3112.95,1800,387.75,0,0,InnovateX Pro,12041.32,8717.7,3323.62,3323.62,-1332111.55
24-01-2026,22450.02,3367.5,211.43,9888.42,3113.1,1800,389.33,0,0,InnovateX Pro,12561.6,8881.37,3680.23,3680.23,-1328431.32
25-01-2026,21933.18,3289.98,200.9,9375.22,3113.25,1800,390.91,0,0,InnovateX Pro,12557.96,8795.04,3762.93,3762.93,-1324668.39
26-01-2026,22034.28,3305.14,203.34,8931.59,3113.4,1800,392.47,0,0,InnovateX Pro,13102.69,8814.36,4288.33,4288.33,-1320380.06
27-01-2026,22036.49,3305.47,233.64,9372.39,3113.55,1800,394.02,0,0,Legacy Product,12664.1,8846.69,3817.41,3817.41,-1316562.65
28-01-2026,22797.41,3419.61,159.72,9550.87,3113.7,1800,395.56,0,0,InnovateX Pro,13246.54,8888.6,4357.95,4357.95,-1312204.7
29-01-2026,21492.79,3223.92,201.78,8825.5,3113.85,1800,397.09,0,0,InnovateX Pro,12667.29,8736.64,3930.65,3930.65,-1308274.05
30-01-2026,21853.39,3278.01,209.98,8946.19,3114,1800,398.6,0,0,InnovateX Pro,12907.2,8800.58,4106.62,4106.62,-1304167.43
31-01-2026,21887.68,3283.15,198.76,9432.93,3114.15,1800,400.09,0,0,Legacy Product,12454.75,8796.16,3658.59,3658.59,-1300508.84
01-02-2026,22140.37,3321.05,244.7,8985.29,3114.3,1800,401.57,0,4000,InnovateX Pro,13155.07,8881.63,4273.44,273.44,-1300235.4
02-02-2026,21595.28,3239.29,181.91,9428.6,3114.45,1800,403.04,0,0,InnovateX Pro,12166.67,8738.69,3427.98,3427.98,-1296807.42
03-02-2026,23546.74,3532.01,170.59,10577.36,3114.6,1800,404.49,0,0,InnovateX Pro,12969.38,9021.7,3947.69,3947.69,-1292859.73
04-02-2026,22108.51,3316.28,209.95,9469.06,3114.75,1800,405.93,0,0,InnovateX Pro,12639.45,8846.9,3792.55,3792.55,-1289067.18
05-02-2026,21482.04,3222.31,176.46,8811.96,3114.9,1800,407.34,0,0,InnovateX Pro,12670.08,8721.01,3949.07,3949.07,-1285118.11
06-02-2026,21114.58,3167.19,235.13,8603.21,3115.05,1800,408.74,0,0,InnovateX Pro,12511.38,8726.11,3785.26,3785.26,-1281332.84
07-02-2026,22104.86,3315.73,158.1,9406.83,3115.2,1800,410.13,0,0,InnovateX Pro,12698.03,8799.16,3898.87,3898.87,-1277433.98
08-02-2026,21984.81,3297.72,175.43,9122.64,3115.35,1800,411.49,0,0,InnovateX Pro,12862.16,8799.99,4062.17,4062.17,-1273371.8
09-02-2026,21013.47,3152.02,193.55,9084.85,3115.5,1800,412.84,0,0,Legacy Product,11928.63,8673.91,3254.72,3254.72,-1270117.08
10-02-2026,22184.87,3327.73,184.04,8929.13,3115.65,1800,414.17,0,0,InnovateX Pro,13255.74,8841.59,4414.15,4414.15,-1265702.93
11-02-2026,23021.47,3453.22,193.16,9935.67,3115.8,1800,415.48,0,0,InnovateX Pro,13085.81,8977.66,4108.15,4108.15,-1261594.78
12-02-2026,21745.92,3261.89,191.08,8743.84,3115.95,1800,416.77,0,0,Legacy Product,13002.08,8785.69,4216.4,4216.4,-1257378.39
13-02-2026,22761.85,3414.28,205.13,9888.94,3116.1,1800,418.04,0,0,InnovateX Pro,12872.91,8953.54,3919.36,3919.36,-1253459.02
14-02-2026,22160.5,3324.08,177.26,9602,3116.25,1800,419.29,0,0,InnovateX Pro,12558.5,8836.87,3721.63,3721.63,-1249737.39
15-02-2026,21353.04,3202.96,170.48,8750.4,3116.4,1800,420.52,0,0,Legacy Product,12602.64,8710.36,3892.29,3892.29,-1245845.11
16-02-2026,23299.6,3494.94,185.14,10475.7,3116.55,1800,421.73,0,0,InnovateX Pro,12823.9,9018.36,3805.54,3805.54,-1242039.56
17-02-2026,22348.11,3352.22,188.45,8984.83,3116.7,1800,422.92,0,0,InnovateX Pro,13363.28,8880.28,4482.99,4482.99,-1237556.57
18-02-2026,22462.67,3369.4,168.19,9005.24,3116.85,1800,424.08,0,0,InnovateX Pro,13457.43,8878.52,4578.91,4578.91,-1232977.66
19-02-2026,21868.54,3280.28,199.42,9286.43,3117,1800,425.23,0,0,InnovateX Pro,12582.12,8821.93,3760.19,3760.19,-1229217.47
20-02-2026,22901.99,3435.3,197.24,9179.68,3117.15,1800,426.35,0,0,InnovateX Pro,13722.3,8976.04,4746.27,4746.27,-1224471.21
21-02-2026,21782,3267.3,201.48,8960.8,3117.3,1800,427.45,0,0,InnovateX Pro,12821.2,8813.53,4007.67,4007.67,-1220463.53
22-02-2026,23998.68,3599.8,232.89,10748.99,3117.45,1800,428.53,0,0,InnovateX Pro,13249.69,9178.67,4071.02,4071.02,-1216392.51
23-02-2026,21130.26,3169.54,188.59,8530.8,3117.6,1800,429.58,0,0,InnovateX Pro,12599.46,8705.31,3894.15,3894.15,-1212498.36
24-02-2026,21235.09,3185.26,177.41,9136.48,3117.75,1800,430.61,0,0,InnovateX Pro,12098.6,8711.03,3387.57,3387.57,-1209110.79
25-02-2026,22960.32,3444.05,161.73,10059.03,3117.9,1800,431.62,0,0,InnovateX Pro,12901.29,8955.29,3946,3946,-1205164.8
26-02-2026,23357.91,3503.69,242.5,9878.48,3118.05,1800,432.6,0,0,InnovateX Pro,13479.43,9096.83,4382.6,4382.6,-1200782.2
27-02-2026,22714.02,3407.1,212.34,9463.28,3118.2,1800,433.56,0,0,Legacy Product,13250.74,8971.2,4279.54,4279.54,-1196502.66
28-02-2026,24625.85,3693.88,217.63,11060.11,3118.35,1800,434.49,0,0,InnovateX Pro,13565.74,9264.35,4301.39,4301.39,-1192201.26
01-03-2026,24317.44,3647.62,207.45,9995.52,3118.5,1800,435.4,0,4000,InnovateX Pro,14321.92,9208.96,5112.95,1112.95,-1191088.31
02-03-2026,23432.49,3514.87,208.57,10014.29,3118.65,1800,436.28,0,0,InnovateX Pro,13418.19,9078.37,4339.82,4339.82,-1186748.49
03-03-2026,22097.86,3314.68,215.68,9787.89,3118.8,1800,437.14,0,0,InnovateX Pro,12309.98,8886.29,3423.68,3423.68,-1183324.81
04-03-2026,22955.9,3443.38,203.35,9496.57,3118.95,1800,437.97,0,0,InnovateX Pro,13459.33,9003.65,4455.68,4455.68,-1178869.12
05-03-2026,21525.39,3228.81,202.37,9362.97,3119.1,1800,438.77,0,0,InnovateX Pro,12162.42,8789.06,3373.36,3373.36,-1175495.76
06-03-2026,22296.38,3344.46,183.11,9973.18,3119.25,1800,439.55,0,0,InnovateX Pro,12323.2,8886.37,3436.84,3436.84,-1172058.93
07-03-2026,23376.31,3506.45,200.28,9759.51,3119.4,1800,440.3,0,0,InnovateX Pro,13616.8,9066.43,4550.37,4550.37,-1167508.56
08-03-2026,23371.33,3505.7,208.94,10027.48,3119.55,1800,441.03,0,0,InnovateX Pro,13343.85,9075.21,4268.64,4268.64,-1163239.92
09-03-2026,22439.43,3365.92,185.99,9580.89,3119.7,1800,441.73,0,0,Legacy Product,12858.54,8913.34,3945.21,3945.21,-1159294.71
10-03-2026,23408.95,3511.34,181.9,9622.04,3119.85,1800,442.4,0,0,InnovateX Pro,13786.91,9055.5,4731.41,4731.41,-1154563.3
11-03-2026,22901.05,3435.16,178.23,9166.01,3120,1800,443.04,0,0,InnovateX Pro,13735.04,8976.43,4758.61,4758.61,-1149804.69
12-03-2026,22285.34,3342.8,216.1,9919.2,3120.15,1800,443.66,0,0,InnovateX Pro,12366.14,8922.71,3443.42,3443.42,-1146361.27
13-03-2026,21941.88,3291.28,193.37,9356.81,3120.3,1800,444.25,0,0,InnovateX Pro,12585.07,8849.2,3735.86,3735.86,-1142625.4
14-03-2026,23277.89,3491.68,185.73,9532.53,3120.45,1800,444.81,0,0,InnovateX Pro,13745.35,9042.67,4702.68,4702.68,-1137922.72
15-03-2026,22412.19,3361.83,208.26,9831.99,3120.6,1800,445.34,0,0,InnovateX Pro,12580.2,8936.03,3644.17,3644.17,-1134278.55
16-03-2026,23250.3,3487.55,211.03,9776.95,3120.75,1800,445.85,0,0,InnovateX Pro,13473.36,9065.17,4408.19,4408.19,-1129870.36
17-03-2026,22687.57,3403.14,200.59,9649.91,3120.9,1800,446.32,0,0,InnovateX Pro,13037.66,8970.95,4066.71,4066.71,-1125803.66
18-03-2026,22229.43,3334.41,187.34,9667.7,3121.05,1800,446.77,0,0,Legacy Product,12561.72,8889.57,3672.15,3672.15,-1122131.5
19-03-2026,22277.32,3341.6,252.97,9077.87,3121.2,1800,447.19,0,0,InnovateX Pro,13199.46,8962.96,4236.49,4236.49,-1117895.01
20-03-2026,22789.72,3418.46,156.79,9524.85,3121.35,1800,447.58,0,0,InnovateX Pro,13264.88,8944.18,4320.69,4320.69,-1113574.32
21-03-2026,22681.15,3402.17,207.82,9987.42,3121.5,1800,447.94,0,0,InnovateX Pro,12693.73,8979.43,3714.3,3714.3,-1109860.02
22-03-2026,22697.59,3404.64,241.19,9250.82,3121.65,1800,448.28,0,0,InnovateX Pro,13446.77,9015.75,4431.02,4431.02,-1105428.99
23-03-2026,22800.54,3420.08,195.45,9472.84,3121.8,1800,448.58,0,0,Legacy Product,13327.7,8985.91,4341.79,4341.79,-1101087.2
24-03-2026,23094.57,3464.19,194.2,10231.6,3121.95,1800,448.85,0,0,InnovateX Pro,12862.97,9029.19,3833.78,3833.78,-1097253.42
25-03-2026,22211.37,3331.71,148.68,9855.41,3122.1,1800,449.1,0,0,InnovateX Pro,12355.96,8851.59,3504.37,3504.37,-1093749.05
26-03-2026,23254.82,3488.22,199.18,9973.88,3122.25,1800,449.31,0,0,InnovateX Pro,13280.94,9058.97,4221.96,4221.96,-1089527.09
27-03-2026,23254.24,3488.14,197.36,9911.35,3122.4,1800,449.5,0,0,Legacy Product,13342.89,9057.4,4285.5,4285.5,-1085241.59
28-03-2026,21099.53,3164.93,213.71,8700.59,3122.55,1800,449.66,0,0,InnovateX Pro,12398.94,8750.84,3648.1,3648.1,-1081593.49
29-03-2026,22351.49,3352.72,121.61,9190.88,3122.7,1800,449.79,0,0,InnovateX Pro,13160.61,8846.82,4313.8,4313.8,-1077279.69
30-03-2026,22836.48,3425.47,171.52,10001.52,3122.85,1800,449.88,0,0,Legacy Product,12834.96,8969.72,3865.24,3865.24,-1073414.46
31-03-2026,23460.28,3519.04,200.45,10444.6,3123,1800,449.95,0,0,InnovateX Pro,13015.68,9092.45,3923.23,3923.23,-1069491.23
01-04-2026,23872.81,3580.92,187.34,10560.44,3123.15,1800,449.99,0,4000,InnovateX Pro,13312.37,9141.4,4170.97,170.97,-1069320.25
02-04-2026,22746.86,3412.03,183.45,10011.73,3123.3,1800,450,0,0,InnovateX Pro,12735.13,8968.78,3766.36,3766.36,-1065553.9
03-04-2026,23374.99,3506.25,206.02,9621.57,3123.45,1800,449.98,0,0,InnovateX Pro,13753.42,9085.7,4667.72,4667.72,-1060886.18
04-04-2026,23145.17,3471.77,222.05,9522.6,3123.6,1800,449.93,0,0,InnovateX Pro,13622.57,9067.36,4555.21,4555.21,-1056330.97
05-04-2026,22899.46,3434.92,235.93,10190.13,3123.75,1800,449.85,0,0,InnovateX Pro,12709.33,9044.45,3664.88,3664.88,-1052666.09
06-04-2026,23674.47,3551.17,187.29,9618.72,3123.9,1800,449.74,0,0,InnovateX Pro,14055.75,9112.1,4943.65,4943.65,-1047722.45
07-04-2026,23280.19,3492.03,219.22,9386.29,3124.05,1800,449.6,0,0,InnovateX Pro,13893.91,9084.9,4809.01,4809.01,-1042913.43
08-04-2026,22986.87,3448.03,214.14,9674.99,3124.2,1800,449.43,0,0,InnovateX Pro,13311.88,9035.8,4276.07,4276.07,-1038637.36
09-04-2026,23410.08,3511.51,214.73,10365.15,3124.35,1800,449.24,0,0,InnovateX Pro,13044.93,9099.83,3945.1,3945.1,-1034692.27
10-04-2026,24529.68,3679.45,235.29,10958.58,3124.5,1800,449.01,0,0,Legacy Product,13571.1,9288.25,4282.85,4282.85,-1030409.41
11-04-2026,23176.37,3476.46,227.87,9876.96,3124.65,1800,448.75,0,0,InnovateX Pro,13299.41,9077.73,4221.68,4221.68,-1026187.73
12-04-2026,24322.11,3648.32,224.15,10286.11,3124.8,1800,448.47,0,0,InnovateX Pro,14036,9245.74,4790.26,4790.26,-1021397.47
13-04-2026,23447.88,3517.18,198.45,10034.12,3124.95,1800,448.15,0,0,InnovateX Pro,13413.76,9088.73,4325.03,4325.03,-1017072.44
14-04-2026,22999.82,3449.97,192.8,10025.48,3125.1,1800,447.81,0,0,InnovateX Pro,12974.35,9015.68,3958.66,3958.66,-1013113.78
15-04-2026,23130.14,3469.52,164.44,9808.16,3125.25,1800,447.44,0,0,InnovateX Pro,13321.99,9006.65,4315.34,4315.34,-1008798.44
16-04-2026,24026.72,3604.01,232.7,10735.38,3125.4,1800,447.04,0,0,InnovateX Pro,13291.35,9209.15,4082.2,4082.2,-1004716.24
17-04-2026,24052.05,3607.81,219.35,9876.07,3125.55,1800,446.61,0,0,Legacy Product,14175.99,9199.32,4976.67,4976.67,-999739.57
18-04-2026,23944.35,3591.65,215.65,9919.7,3125.7,1800,446.15,0,0,InnovateX Pro,14024.65,9179.15,4845.5,4845.5,-994894.07
19-04-2026,24007.37,3601.11,193.81,9834.85,3125.85,1800,445.66,0,0,InnovateX Pro,14172.52,9166.43,5006.1,5006.1,-989887.98
20-04-2026,23995.49,3599.32,173.27,10656.6,3126,1800,445.15,0,0,InnovateX Pro,13338.89,9143.73,4195.15,4195.15,-985692.83
21-04-2026,24955.08,3743.26,199.5,10264.67,3126.15,1800,444.6,0,0,InnovateX Pro,14690.42,9313.51,5376.9,5376.9,-980315.93
22-04-2026,23974.78,3596.22,209.53,10310.21,3126.3,1800,444.03,0,0,InnovateX Pro,13664.58,9176.08,4488.5,4488.5,-975827.43
23-04-2026,23505.19,3525.78,164.05,10369.09,3126.45,1800,443.43,0,0,InnovateX Pro,13136.1,9059.71,4076.39,4076.39,-971751.04
24-04-2026,23963.98,3594.6,187.37,10617.73,3126.6,1800,442.8,0,0,InnovateX Pro,13346.24,9151.37,4194.87,4194.87,-967556.17
25-04-2026,24406.88,3661.03,220.87,10754.85,3126.75,1800,442.15,0,0,InnovateX Pro,13652.02,9250.8,4401.22,4401.22,-963154.95
26-04-2026,24526.19,3678.93,202.97,10484.75,3126.9,1800,441.47,0,0,InnovateX Pro,14041.43,9250.26,4791.17,4791.17,-958363.78
27-04-2026,22660.07,3399.01,208.81,9425.79,3127.05,1800,440.76,0,0,InnovateX Pro,13234.28,8975.63,4258.65,4258.65,-954105.13
28-04-2026,23651.48,3547.72,215.5,10169.33,3127.2,1800,440.02,0,0,InnovateX Pro,13482.15,9130.45,4351.71,4351.71,-949753.43
29-04-2026,23801.2,3570.18,200.34,9685.39,3127.35,1800,439.26,0,0,InnovateX Pro,14115.82,9137.13,4978.69,4978.69,-944774.74
30-04-2026,24433.63,3665.04,221.04,10756.67,3127.5,1800,438.47,0,0,InnovateX Pro,13676.96,9252.06,4424.9,4424.9,-940349.84
01-05-2026,24502.41,3675.36,189.95,10305.29,3127.65,1800,437.66,0,4000,InnovateX Pro,14197.13,9230.62,4966.5,966.5,-939383.33
02-05-2026,24619.12,3692.87,216.2,10942.9,3127.8,1800,436.82,0,0,InnovateX Pro,13676.22,9273.68,4402.54,4402.54,-934980.79
03-05-2026,24003.62,3600.54,168.02,10723.84,3127.95,1800,435.95,0,0,Legacy Product,13279.78,9132.46,4147.32,4147.32,-930833.47
04-05-2026,24695.88,3704.38,198.48,11084.43,3128.1,1800,435.06,0,0,InnovateX Pro,13611.44,9266.02,4345.42,4345.42,-926488.05
05-05-2026,23383.51,3507.53,253.81,10362.19,3128.25,1800,434.14,0,0,InnovateX Pro,13021.32,9123.72,3897.6,3897.6,-922590.45
06-05-2026,24710.57,3706.59,196.91,11055.94,3128.4,1800,433.2,0,0,InnovateX Pro,13654.63,9265.1,4389.53,4389.53,-918200.92
07-05-2026,24345.66,3651.85,262.42,10123.05,3128.55,1800,432.23,0,0,Legacy Product,14222.61,9275.05,4947.56,4947.56,-913253.36
08-05-2026,22965.39,3444.81,222.75,10050.53,3128.7,1800,431.24,0,0,InnovateX Pro,12914.86,9027.5,3887.37,3887.37,-909366
09-05-2026,25394.96,3809.24,212.08,10196.71,3128.85,1800,430.23,0,0,InnovateX Pro,15198.25,9380.41,5817.85,5817.85,-903548.15
10-05-2026,22563.1,3384.46,224.68,9807.92,3129,1800,429.19,0,0,InnovateX Pro,12755.18,8967.33,3787.85,3787.85,-899760.3
11-05-2026,22416.01,3362.4,195.24,9479.62,3129.15,1800,428.13,0,0,Legacy Product,12936.39,8914.92,4021.46,4021.46,-895738.84
12-05-2026,24617.04,3692.56,231.48,10570.5,3129.3,1800,427.04,0,0,InnovateX Pro,14046.54,9280.37,4766.16,4766.16,-890972.68
13-05-2026,24133.84,3620.08,172.59,9887.93,3129.45,1800,425.93,0,0,InnovateX Pro,14245.91,9148.05,5097.86,5097.86,-885874.82
14-05-2026,24492.17,3673.83,274.34,10198.75,3129.6,1800,424.8,0,0,InnovateX Pro,14293.43,9302.57,4990.86,4990.86,-880883.96
15-05-2026,24035.51,3605.33,236.48,10632.15,3129.75,1800,423.65,0,0,InnovateX Pro,13403.36,9195.2,4208.15,4208.15,-876675.81
16-05-2026,25249.16,3787.37,223.54,11152.32,3129.9,1800,422.47,0,0,InnovateX Pro,14096.84,9363.28,4733.55,4733.55,-871942.26
17-05-2026,21820.69,3273.1,211.26,8740.35,3130.05,1800,421.28,0,0,Legacy Product,13080.33,8835.69,4244.64,4244.64,-867697.62
18-05-2026,23317.48,3497.62,154.98,9657.85,3130.2,1800,420.06,0,0,InnovateX Pro,13659.64,9002.86,4656.78,4656.78,-863040.84
19-05-2026,24603.6,3690.54,187.08,9966.46,3130.35,1800,418.82,0,0,Legacy Product,14637.13,9226.8,5410.34,5410.34,-857630.51
20-05-2026,22290.42,3343.56,261.15,9458.81,3130.5,1800,417.57,0,0,InnovateX Pro,12831.61,8952.78,3878.83,3878.83,-853751.67
21-05-2026,24380.24,3657.04,161.38,10272.06,3130.65,1800,416.29,0,0,InnovateX Pro,14108.18,9165.35,4942.83,4942.83,-848808.85
22-05-2026,24911.06,3736.66,231.23,10484.53,3130.8,1800,414.99,0,0,InnovateX Pro,14426.53,9313.68,5112.85,5112.85,-843696
23-05-2026,23568.62,3535.29,158.03,9885.67,3130.95,1800,413.67,0,0,InnovateX Pro,13682.95,9037.95,4645.01,4645.01,-839050.99
24-05-2026,24583.38,3687.51,220.72,10189.35,3131.1,1800,412.34,0,0,InnovateX Pro,14394.03,9251.67,5142.36,5142.36,-833908.63
25-05-2026,23973.97,3596.1,174.86,10206.88,3131.25,1800,410.98,0,0,InnovateX Pro,13767.09,9113.19,4653.9,4653.9,-829254.73
26-05-2026,24145.35,3621.8,213.89,9759.41,3131.4,1800,409.61,0,0,InnovateX Pro,14385.94,9176.71,5209.24,5209.24,-824045.49
27-05-2026,22914.95,3437.24,195.85,9903.71,3131.55,1800,408.22,0,0,InnovateX Pro,13011.24,8972.86,4038.37,4038.37,-820007.11
28-05-2026,23189.91,3478.49,200.17,9820.26,3131.7,1800,406.81,0,0,InnovateX Pro,13369.66,9017.17,4352.48,4352.48,-815654.63
29-05-2026,25539.01,3830.85,223.89,10954.79,3131.85,1800,405.39,0,0,InnovateX Pro,14584.21,9391.98,5192.24,5192.24,-810462.4
30-05-2026,23870.61,3580.59,170.73,10360.93,3132,1800,403.95,0,0,InnovateX Pro,13509.68,9087.27,4422.42,4422.42,-806039.98
31-05-2026,25007.59,3751.14,202.47,11204.83,3132.15,1800,402.49,0,0,Legacy Product,13802.76,9288.25,4514.51,4514.51,-801525.47
01-06-2026,24108.45,3616.27,190.09,9877.35,3132.3,1800,401.02,0,4000,InnovateX Pro,14231.1,9139.68,5091.42,1091.42,-800434.05
02-06-2026,24695.97,3704.39,195.21,10724.31,3132.45,1800,399.53,0,0,InnovateX Pro,13971.65,9231.59,4740.06,4740.06,-795693.99
03-06-2026,24091.7,3613.76,222.22,9758.55,3132.6,1800,398.03,0,0,InnovateX Pro,14333.16,9166.61,5166.54,5166.54,-790527.44
04-06-2026,23941.55,3591.23,182.44,10345.32,3132.75,1800,396.52,0,0,Legacy Product,13596.23,9102.93,4493.29,4493.29,-786034.15
05-06-2026,24342.08,3651.31,243.34,10305.31,3132.9,1800,394.99,0,0,Legacy Product,14036.77,9222.54,4814.23,4814.23,-781219.92
06-06-2026,22478.98,3371.85,174.96,9114.97,3133.05,1800,393.44,0,0,InnovateX Pro,13364.01,8873.3,4490.7,4490.7,-776729.22
07-06-2026,25963.94,3894.59,183.35,11113.67,3133.2,1800,391.89,0,0,InnovateX Pro,14850.26,9403.03,5447.23,5447.23,-771281.98
08-06-2026,24566.38,3684.96,177.24,9957.81,3133.35,1800,390.32,0,0,InnovateX Pro,14608.57,9185.86,5422.71,5422.71,-765859.28
09-06-2026,25875.91,3881.39,238.94,10703.96,3133.5,1800,388.74,0,0,InnovateX Pro,15171.95,9442.57,5729.38,5729.38,-760129.9
10-06-2026,26487.33,3973.1,205.86,10606.98,3133.65,1800,387.15,0,0,Legacy Product,15880.36,9499.76,6380.6,6380.6,-753749.3
11-06-2026,25263.22,3789.48,205.66,10503.89,3133.8,1800,385.55,0,0,InnovateX Pro,14759.32,9314.48,5444.84,5444.84,-748304.46
12-06-2026,24030.52,3604.58,193.44,10230.52,3133.95,1800,383.93,0,0,InnovateX Pro,13800,9115.9,4684.09,4684.09,-743620.37
13-06-2026,25099.03,3764.85,205.48,11272.94,3134.1,1800,382.31,0,0,InnovateX Pro,13826.09,9286.75,4539.34,4539.34,-739081.03
14-06-2026,25065.67,3759.85,208.48,10902.87,3134.25,1800,380.68,0,0,InnovateX Pro,14162.8,9283.26,4879.54,4879.54,-734201.49
15-06-2026,24335.52,3650.33,204.4,10723.29,3134.4,1800,379.03,0,0,Legacy Product,13612.24,9168.17,4444.07,4444.07,-729757.41
16-06-2026,24084.23,3612.63,208.6,10178.24,3134.55,1800,377.38,0,0,InnovateX Pro,13905.99,9133.17,4772.82,4772.82,-724984.59
